opiniao;tweet
Negative;Puta , que puta loco la odio
Neutral;"Sabias que en el trabajo por ley tenes ""El día femenino""? #AhMira"
Negative;"""@cote_santos: Juampi y nahuel no pueden estar separados , se aman"" vos porque estas celoso putito"
Negative;RT @SALADEPRENSANET: LA PAMPA: LA DIRECTORA DISCRIMINA A UN NIÑO EN SU PROPIO COLEGIO POR “GORDO” http://t.co/4uJ6wHLvSm vía @SALADEPRENSAN…
Neutral;RT @TodosGronchos: 5.@lanacioncom Exijo que retires de tus servidores la foto de José Barnetche, papá de @MariaviicToriia muerto en la inun…
Neutral;RT @PlayFutbolCom: Anoche, Copete hizo historia: se 'comió' uno de los goles más fáciles de todos los tiempos – PlayFútbol http://t.co/Lxsf…
Positive;Desayuno en la cama, te amo.
Neutral;Dura arremetida del gremio farmacéutico contra la Superindustria y Comercio:... http://t.co/VPImQGa84l
Positive;"@NormaGiarracca ""en todos los casos hay una intencionalidad: es el racismo y el desprecio. Se sabe que hay impunidad"""
Neutral;RT @cronicaweb: ¿De qué se burla Clarín? http://t.co/Fhyjg3HXif #TaNerviosho #MagnettoNoEsMagneto #ClarínLTA #ConElClarínEnElOGT
Neutral;RT @C5N: [ECONOMÍA] A las 13 comienza el debate del blanqueo de dólares en el Congreso http://t.co/cSBkIIMMSN
Neutral;RT @SLOnline: #SanLorenzo Sale el Loco: Pablo Migliore obtendría esta tarde su libertad http://t.co/1uMCU7Iqdo
Neutral;"Autor del ""robo del siglo"" piensa en entrar al blanqueo http://t.co/x0f95UYhxZ vía @ambitocom /Eeessaaaa. Argentina un pais de buena gente"
Negative;Si, ya es sabido que #Maduro es el profesor Jirafales. Se confirma con con las cosas que dice, que sólo un chico creería
Positive;RT @clarialonso_: Pensar cada día como si fuese el último y disfrutarlo al máximo. Por ir a unas charlas a inspirarme un poco... Les voy co…
Negative;"""Las cascadas de precios no son todas iguales"" #OptimizaciónDePrecios Deloitte+SAP @avpochettino"
Neutral;"Crean robot mosca de 80 miligramos&gt; http://t.co/QnxjJOYS2h"
Negative;"Creo q les falto un chequeo..""@todonoticias: Papelón: usaron una foto de Nacha para homenajear a Evita http://t.co/culRS7TMiq #TodoNoticias"""
Neutral;@agovelaz Hola, estamos armando una Comunidad de Periodismo Ciudadano. Si te Interesa, te invitamos a participar ! Saludos !!
Neutral;Una consagrada es madre y no una solterona, dice el Papa a religiosas http://t.co/0CYsEoCfSV
Neutral;"RT @eszewa: Armar un mercado de ""argendólares"" para desinflar el blue, con los dólares del blanqueo. ¡Eso es soberanía monetaria!."
Positive;Helloooo! Buen Jueves mis amigos! Buena Vida para todooooooooos! :D :D
Neutral;Repsol obtuvo un beneficio neto de 361 millones de euros http://t.co/Fb5AVWv3EZ
Neutral;@MaryaGQ Hola, estamos armando una Comunidad de Periodismo Ciudadano. Si te Interesa, te invitamos a participar ! Saludos !!
Negative;RT @TodosGronchos: 1. El papá de @MariaviicToriia murió en la tormenta de La Plata. A ese dolor se suma que @lanacioncom publicó su foto ya…
Neutral;#NCM Derechos de Importación Extrazona se mantiene hasta el 31/12/14 (DIE) en 28% p/determinados productos lácteos http://t.co/bFen6jisQu
Negative;RT @FilmusDaniel: Inundaciones: Macri había responsabilizado al gobierno nacional, pero la Auditoría General porteña lo desacreditó http://…
Negative;Nada más triste que estar cagandose en la hora de inglés y en el colegio... #BañosDeMierda
Neutral;De la fluidez se alimenta el presente.
Neutral;@JuanCruzagoglia te noto mal, enano. Qué anda pasando?
Negative;Dilma le confesó a CFK que Vale no podía llevar adelante el proyecto minero por el enorme agujero fiscal que tiene en #Brasil
Neutral;RT @cronicaweb: ¿De qué se burla Clarín? http://t.co/Fhyjg3HXif #TaNerviosho #MagnettoNoEsMagneto #ClarínLTA #ConElClarínEnElOGT
Neutral;RT @TodosGronchos: 5.@lanacioncom Exijo que retires de tus servidores la foto de José Barnetche, papá de @MariaviicToriia muerto en la inun…
Neutral;“HOY NO HAY QUE PENSAR AL ARTE CONTEMPORÁNEO COMO ELITISTA E INCOMPRENSIBLE”: MÁXIMO JACOBY http://t.co/bprIoP1SP4 #arte
Neutral;RT @C5N: [ECONOMÍA] A las 13 comienza el debate del blanqueo de dólares en el Congreso http://t.co/cSBkIIMMSN
Negative;Mucha turrez junta
Neutral;@AlejandroEFaura @StellaJoseM @betovaldez rumor que el dólar tarjeta pasa del 20 al 40%, escucharon algo?
Negative;"RT @CCesaroni: Moyano se ve ""bien"" con Macri. Más bajo no se puede caer, no."
Negative;Cedin = patacones = lecops = nos quieren sacar toda la plata directamente de los bolsillos. VERGONZOSO
Neutral;RT @clarincom: Las elecciones primarias serán el 11 de agosto y las legislativas el 27 de octubre http://t.co/U0qejsAAaT
Neutral;operador de monitoreo: Estamos en la búsqueda de Operadores de Monitoreo para importante empresa de Seguridad ... http://t.co/Z0fkANsADe
Neutral;Lanata nos muestra cómo y cuánto roban y ellos se acomodan la justicia para que no pase nada. Demokracia
Negative;"RT @lucianojauregui: Lazaro lava. Moreno, Kicilof, Echegaray y ""Me quiro Ir"" Lorenzino blanquean. Y como no podía ser de otro modo, CFK hac…"
Neutral;RT @cronicaweb: ¿De qué se burla Clarín? http://t.co/Fhyjg3HXif #TaNerviosho #MagnettoNoEsMagneto #ClarínLTA #ConElClarínEnElOGT
Negative;RT @Radio_Sur: 3er día de #Paro en Hospitales Bonaerenses hablamos con Alejandro Marquez (CICOP) http://t.co/YxL6l2tAhZ
Negative;"RT @jlespert: Autor del ""robo del siglo"" piensa en entrar al blanqueo http://t.co/x0f95UYhxZ vía @ambitocom /Eeessaaaa. Argentina un pais d…"
Neutral;RT @TodosGronchos: 4.Denme una mano con RT para exigir q @lanacioncom retire la foto y respete el derecho a la intimidad de @MariaviicTorii…
Positive;HOLA, VALORA AL QUE TE DEDICA SU TIEMPO TE ESTA DANDO ALGO QUE NUNCA RECUPERARA♥
Neutral;"Piquete en camino negro alt Recondo  ambas.manos Polo Obrero. foto@RafaLaria  http://t.co/2EGtI7xKNZ"""
Negative;El abuso sexual es excarcelable #BastaDeMierda @dadybrieva @rialjorge @negropolis_959
Neutral;"""Si me pide la Presidenta, voy de candidato testimonial"", dice Mariotto en @Laoncediez"
Negative;RT @FilmusDaniel: Inundaciones: Macri había responsabilizado al gobierno nacional, pero la Auditoría General porteña lo desacreditó http://…
Neutral;RT @Avecesteleo: Fácil era ser apóstol de Cristo, difícil es ser K...ni un milagro y siguen creyendo.
Neutral;"RT @NoticiasRiver: ""♫ Soy de River y lo sigo a todos lados, donde juegues siempre te voy a alentar ♪"""
Neutral;@Octavioolivo Guille producciones! jaja Sabemos q era capo en Cris Morena Group.. sin mencionar que podria ser padre de Belen Fraga..
Neutral;RT @cronicaweb: ¿De qué se burla Clarín? http://t.co/Fhyjg3HXif #TaNerviosho #MagnettoNoEsMagneto #ClarínLTA #ConElClarínEnElOGT
Negative;"RT @chubonelli: Jajajaja quisieron poner una foto de""Evita Perón"" y pusieron una de Nacha Guevara jajajajajajajajajjajajajajajajajajajjajaa…"
Positive;RT @Markos_2690: Feliz cumpleaños para el gran Juan José Pizzuti, la gloria máxima, 215 partidos como jugador, 118 goles. 271 encuentros co…
Neutral;¿El abogado Burlando contratado por el Intendente de Escobar para intimidar a un concejal oposi… http://t.co/nHmk295d64 vía @wordpressdotcom
Neutral;RT @edicionrural: La venta de yerba mate es la más alta de los últimos cinco años http://t.co/GKo4yeR1Jf
Positive;Caro diosa
Positive;@alejodorowsky El amor no correspondido el miedo mas grande, el enfrentarlo, me da  fortaleza al ser honesto
Neutral;@Micaveronn a propósito de la violencia de género (año 1977) @SusanaTrimarco  https://t.co/CykhsJ7JJu
Neutral;"RT @aleberco: Histórico: la Corte ratificó multa de $300M al ""club del cemento"" (Loma Negra, Minetti, etc) por concertar precios. http://t.…"
Negative;RT @cronicaweb: ¿De qué se burla Clarín? http://t.co/Fhyjg3HXif #TaNerviosho #MagnettoNoEsMagneto #ClarínLTA #ConElClarínEnElOGT
Positive;@ricardoibar es la noticia mas feliz q leí en varios días!!gracias a todos los donantes!mi marido esta en lista d espera!ojalá sigan donando
Neutral;#1SuperPoder Saber cuando te dicen la verdad y cuando mienten
Neutral;@leo_argentino vino el Macaco solo, no trajo su pajarito cucu!  Una  lastima!
Positive;RT @clarialonso_: Pensar cada día como si fuese el último y disfrutarlo al máximo. Por ir a unas charlas a inspirarme un poco... Les voy co…
Negative;#SeamosSinceros yo puedo ser simpática y buena onda,pero cuando alguien no me cae bien o me hacen enojar,soy la mas forra.
Negative;"@NormaGiarracca ""en ésta #Argentina que se supone de los #DDHH, las comunidades originarias siguen siendo violentadas"""
Neutral;RT @RadioUba: Dialogamos con el economista, asesor legislativo y docente (UBA) Horacio Rovelli acerca de los bonos CEDIN y BAADE en #apuntes
Negative;"RT @jlespert: Autor del ""robo del siglo"" piensa en entrar al blanqueo http://t.co/x0f95UYhxZ vía @ambitocom /Eeessaaaa. Argentina un pais d…"
Neutral;RT @cronicaweb: ¿De qué se burla Clarín? http://t.co/Fhyjg3HXif #TaNerviosho #MagnettoNoEsMagneto #ClarínLTA #ConElClarínEnElOGT
Neutral;"RT @RadioUba: ""En el primer blanqueo, en el 2009 ingresaron US$ 4000 millones. Este año esperemos se repita esa cifra"" analiza Horacio Rove…"
Neutral;NO es difícil encontrar una aguja en un pajar, lo dificil es encontrar una aguja en una montaña de agujas
Neutral;Domingo 12 de mayo: Miles dirán si a la vida y no al aborto en Roma http://t.co/rBdku1MhhU
Neutral;@ischargro @matydisanti Te aviso: el intento de desprestigio de Díaz y su comunidad es parte del programa estatal de Gildo. Vosfi.
Neutral;@carovalv Forma parte del corredor federal Sur http://t.co/sqdds5Paax Días y horarios http://t.co/7AFA006xR1 Reservas http://t.co/7jCYBAK6Rn
Negative;buen díaaa, me duele todooooo! #Fuck
Neutral;@vikidonda @MaxiDuquelsky Como pedirle a un narcotraficante que pague impuestos...
Negative;Creo que tengo un heart attack.
Positive;Buuueeenn diaaaa
Neutral;Que buenos están todos los hombres,
Neutral;El humo que bajo el techo flota echado a pecho sirveeeeeee
Negative;@GerardoGarnica gracias, ahi te mandamos a Maduro, abrazo a toda Venezuela (?)
Neutral;RT @TodosGronchos: 5.@lanacioncom Exijo que retires de tus servidores la foto de José Barnetche, papá de @MariaviicToriia muerto en la inun…
Neutral;RT @DsDiarios: Insólito protagonismo de Lanata en la tapa de Clarín: 12 menciones en los últimos 30 días http://t.co/24tLhBPowD
Neutral;Telefónica reemplazó Imagenio por Movistar TV | Prensario Internacional http://t.co/GumQHskvCy
Negative;#NoSosDeLaMerced Si pensas que gusti es un genio!!
Negative;La qe me saco sangre me dijo qe estaba mas flaca #MeAlegroElDía
Negative;@LuisVenturaSoy//esto merece un gran festejo no?, eso si no lo hagas en la Rosada, que ya la pidio Moreno para festejar el curro nacional.
Neutral;"RT @laureanocairo: "" @BorgesJorgeL Te debo las mejores y quizá las peores horas de mi vida y eso es un vínculo que no puede romperse."" hola…"
Negative;@Vorterix me ha pasado que me asaltaron, y al ir a hacer la denuncia el poli que las tomaba era el que me afanó.. Esto en más de una oport.
Positive;¡La puta que vale la pena estar vivo!
Neutral;"Montero contra medios vendehumo (?) ""Parecieran vender una provincia paralizada, cuando es una provincia muy activa"". Enterate x Infopública"
Neutral;Sola aqui sentada sin saber que hacer.
Neutral;El único momento que debería permitirse volver el tiempo atrás es cuando se te queman las tostadas. Yo jamás aprendí de esa experiencia
Negative;#situvierapoder haría tronar el escarmiento para los pelotudos que se creen importantes ebn la función pública y no paran de hacer cagadas
Neutral;RT @JuanChoTripleB: A veces tenes que pelear por lo que sientes por mas que sea todo lo contrario...
Positive;SantaSede y EEUU acuerdan cooperar en lucha contra blanqueo de dinero (como en #Argentina ¿no?) cc @santosjorgeh http://t.co/nZtUkfHqYu
Neutral;"Conversos: los ""peronistas"" de Clarín http://t.co/gw8srmq3gx"
Neutral;"EL VIERNES 10 DE MAYO 20 HS FIRMARÉ EJEMPLARES DE LA 3RA. EDICION DE MI LIBRO ""MANUEL BELGRANO: RECUERDOS DEL ALTO... http://t.co/VxetIQwvSq"
Positive;El Nahuel Huapi entregó botiquines a Centros Infantiles http://t.co/CiLTdqUIza Bariloche #rp
Negative;RT @TodosGronchos: En El Calafate haremos el museo de la corrupción y en Madero Center un centro por la Memoria a todos los pelotudos que l…
Neutral;RT @GCBAdata: El nuevo http://t.co/BvBu1drv8f te permite navegar por los conjuntos de datos de manera mucho más simple. Probalo.
Positive;El Papa recibirá a Pepe Mujica http://t.co/tz4PPIV2yl
Neutral;RT @TodosGronchos: 4.Denme una mano con RT para exigir q @lanacioncom retire la foto y respete el derecho a la intimidad de @MariaviicTorii…
Negative;RT @jlespert: Los que han hecho negocios hasta con los desaparecidos, tranzan ahora con el dinero negro y se roban todo. Cierra. Son la mis…
Neutral;RT @latearg: #Marchamos 10/5 Junto a @nomataras y la @APDHArgentina a la Casa d Formosa en repudio a la violencia q sufre los QOM http://t.…
Positive;"@romysardi buen dia hermosa... Excelente dia para vos también. Besito abrazo &amp; love you"
Neutral;Me hacen reir lo del GAFI que hablan del paraiso fiscal en delawere t panama, todos sabemos que toda la guita esta en SUIZA...!
Negative;RT @FilmusDaniel: Inundaciones: Macri había responsabilizado al gobierno nacional, pero la Auditoría General porteña lo desacreditó http://…
Negative;"#PatricioPuicercus Falsos inspectores de la Anses le roban 22 mil dólares a una jubilada:  http://t.co/MBjUH3MKv0 &gt; @puicer"
Negative;RT @RoberGiovagnoli: Dilma le confesó a CFK que Vale no podía llevar adelante el proyecto minero por el enorme agujero fiscal que tiene en …
Neutral;RT @MundoAzulgrana: Pablo Migliore cerca de la libertad, RT si lo querés de vuelta defendiendo el arco del Ciclón. http://t.co/JVmQLvVQOB
Negative;Avísenle a Macri q en su gestión, el subte se paga el doble y se viaja el doble de mal. Es coherente en su inutilidad no?
Negative;"#PatricioPuicercus Falsos inspectores de la Anses le roban 22 mil dólares a una jubilada:  http://t.co/RUHfYhgI3K &gt; @puicer"
Negative;RT @CPMemoria: Torturas policiales a un joven trabajador de la CPM http://t.co/87iEGc0wjj @HoracioCecchi
Negative;Que fea que estoy hoy
Negative;Alto puto sos
Negative;"El blanqueo en las redes: las ""cuentas"" del autor del robo del siglo en http://t.co/xAjLdCWix1 http://t.co/PFJBYNDSen vía @todonoticias"
Negative;Mas de ochocientos muertos en Bangladesh por un derrumbe http://t.co/JbkLxH1sUp @diariodeBA
Neutral;"RT @nicodiana: ""Si me pide la Presidenta, voy de candidato testimonial"", dice Mariotto en @Laoncediez"
Neutral;"RT @aleberco: Histórico: la Corte ratificó multa de $300M al ""club del cemento"" (Loma Negra, Minetti, etc) por concertar precios. http://t.…"
Neutral;RT @cronicaweb: Abuelitos gay conmueven a Estados Unidos http://t.co/nXXco8waQX #PedazoDeBastón #UnoDeLosPajaronesSeApellidaBird #EatGarch …
Neutral;RT @LosCuervosDePoe: La fiesta del sábado no te las vas a poder olvidar más. #SanLorenzo
Neutral;"RT @d_balmaceda: El 20 de noviembre de 1936 iniciaron sus vuelos las ""Primeras Líneas Uruguayas de Navegación Aérea"" (PLUNA)"
Positive;Un cajero de un banco advirtió que robaban a empresario y lo salvó con el botón antipánico http://t.co/z26uI0oFZ4
Negative;Resumen de la clase de hoy: el bullying es necesario.
Neutral;RT @TodosGronchos: En El Calafate haremos el museo de la corrupción y en Madero Center un centro por la Memoria a todos los pelotudos que l…
Negative;todo bien, pero no citó a karina olga, que es algo asi como el cortazar de la topetitud
Neutral;Jornada Seguridad. Procesamiento de denuncias en la C.A.B.A. y control de criminalidad mediante sistemas de gestión http://t.co/Ka58H4bGZ3
Negative;Reconocieron a Daniel Muñoz bajando “bolsos” del Tango 10 en el aeropuerto local http://t.co/suOrHWLsb0
