opiniao;tweet
Negative;@Apple, #iOS5 on iPhone2 causes Camera apperature dilation problems & freeze.
Negative;@Apple, #iOS5 #geolocation Suburbs with 2 words drops Map Pins in other States! Please fix.
Negative;@semilshah yeah except that when you ask for a receipt, it takes them 30 minutes to figure out where it printed out. Fix that, @Apple!
Negative;"Bummer!  My @Yahoo! iPad fantasy football app keeps crashing; not sure if it's the app or the new @apple iOS 5. Only two apps running."
Negative;@Apple can suck my dick gotta restore my ipad #annoyed
Negative;@nansen Man, that sux! @apple io5 upgrade a total #fail for you!
Negative;Dear @Apple Contacts, you are terrible. I just cleaned duplicates for 3 hours and they magically reappeared. Fix it.
Negative;Is it too much to ask which app is incompatible, @apple? http://t.co/yKqip7nk
Negative;Pissed with whoever designs keyboards with @apple for not having a home and end key.  working on the CLI i use those keys often
Negative;@NoVaTyler @apple Most of mine are gone too! Not recovered after I saved them b4 I upgraded my iPhone! Soooo pissed!
Negative;hey @apple do you wanna fix my fucking playlist order, you piece of shit
Negative;Siri is having a hard time remembering who my sister is. contact card needs space for family info. #iPhone4S @apple
Negative;#ios5 getting sloppy @apple. U need to check your QA team. Too many issues with apps, data and syncing
Negative;RT @nansen: so this SMS full message is known @apple issue with new iOS5 update. trying restore. When all else #fail - restore.
Negative;So glad that I paid $69 for this @apple care protection plan.  Been on hold for over 20 minutes now.  Great customer service. #NOT
Negative;not happy with @apple right now. the upgrade to my itouch4 took out my itouch and laptop. #help
Negative;@twitter can you look at problem on iPad where it won't open @ messages. It just crashes the app. You too @apple maybe your fault.
Negative;@apple What's the point of iCloud wireless updates when ios5 now forces me to use the computer to charge my ipod touch now? #worstupdateever
Negative;@robert_terpstra no worries bud, ps: they're saying that the 4s is having a lot of network issues right now. (I'm @apple for mac problems)
Negative;I hate you @apple for not sending Toledo,oh @bestbuy any @iPhone for @verizon even after I pre ordered!!!
Negative;@pmphillips @apple If my non-Apple equipment broke this often, I guess I'd need an Asus genius bar. But it doesn't, so I don't :-)
Negative;Why is the new @apple iPhone OS duplicating all my iCal events? There's 2 of everything. How do I fix it? (tried turning iCloud off)
Negative;Dear @Apple, how convenient/handy/thoughtful/smart that after iPhone #ios5 update you're apps won't work anymore! (none!!!) :( #gr%\mbl^.%)
Negative;Hey @Apple...I know Steve Jobs died & all but my Twitter for iPad app keeps crashing...Fix it...NOW..please..lol -F.Light
Negative;@apple not happy with Apple today. I did the suggested software update and now nothing works!!!
Negative;Smashed yet another #iPhone screen. When are @apple gonna make the phone more durable!!! Tired of fixing it myself!!!
Negative;I sure as hell better be able to restore my calendar events. Terrible bug apple! @apple #icloud #anothericloudfail
Negative;I really hate that @apple won't let you hide the Newsstand app or move it into a folder. It serves no purpose for me.
Negative;Life was much easier when @apple and @BlackBerry were just fruits!
Negative;@apple No location reminders on ipad2! That was the point of updating to iOS 5
Negative;Comparing @Office #live with @google #apps and @apple #iCloud , I do not see #iCloud leading the crowd. Do you agree ?
Negative;Turns out my computer isn't as fixed as it is meant to be. Fuck you @Apple, I'm going back to your Genius Bar to complain. #annoyed
Negative;If @apple doesn't fix iOS5 this week, I'm buying a droid #emptythreats
Negative;@apple pls launch #Siri on iphone4 .. Disappointed after spending hours for upgrading to iOS5..
Negative;@apple you can suck it you and your fucking iPhones better be glad it's all I like cause the service Is fucking terrible
Negative;This is the first time I've been unhappy with any @apple product... Disappointed, and the Internet seems as confused as I am right now.
Negative;After a week or so with @Apple's #iOS5 I'm considering going back to #jailbroken 4.2 - same features as 5, plus more. Not as stable, though.
Negative;Had issues with #Siri reaching network today. Too many uses or my signal? @apple
Negative;The new iOS5 completely failed at upgrading the phone. Now I'm stuck in this restore loop. Thanks @apple for wasting my day. Can i undo?
Negative;Is it me or does #iPhone4s run a little warm sometimes? @apple
Negative;@apple WTF why can we not add the newsstand to a folder?! We are already in your walled garden, so please don't remind us of it.
Negative;@apple just now seeing none of my Microsoft Office programs work anymore after Lion upgrade. Why??
Negative;Dear @Apple, I don't want the newsstand icon on my screen. #notcool
Negative;Ok @iTunesMusic idk wth is up but after syncing my phone my album art is out of order! WTF @Apple!
Negative;@apple I'm still waiting for you to deliver my phone to @sprint
Negative;"Asked #Siri ""Where's Baby Lisa?"" and was told ""sorry, I'm having trouble connecting to the network right now."" @apple server fail. #ios5"
Negative;Only thing #iOS.5 has done is deleted my tiger woods game and made impossible to retrieve. Thanks @Apple!
Negative;yo, @apple, this update is a disaster
Negative;Dear @Apple,Congratulations, I am suing my insurance company and you just managed to make it to the top of my shit list. #Ineedthosepictures
Negative;Dear @Apple: You must let me turn off iCloud to save bandwidth and NOT delete EVERY document on my iPad. That's BULLSHIT!
Negative;"RT @JoelBurns: Dear @Apple, it's me again. Thank for beautiful new iOS features. But I miss some of the old ones. Lk making calls & texts
&gt;("
Negative;RT @leiboaz: Wow, worst @apple customer service experience ever. Arrogant and inept. Bad combo, Biltmore Apple store.
Negative;Wow, worst @apple customer service experience ever. Arrogant and inept. Bad combo, Biltmore Apple store.
Negative;Hey guys at @Apple, WTF is happening to #iPhone4, with #iOS5 suddenly fade to black and begin to vibrate continuously, I had to reboot it
Negative;@hbogo @apple - why don't you play nice and let me use HDMI from iPad?  Pretty lame.
Negative;Warning: if iphone apps spontaneously loose data, it might not be the app's fault - http://t.co/1SEsvWwm #ios5downgrade @apple @marcoarment
Negative;…and only the first 23 images in my Photo Roll made it over? Seriously, @apple, how did you fuck this up so much?
Negative;@apple why does #iPhone4 plus #iOS5 Neutral half the battery life?
Negative;Now @apple won't let me use credit on @iTunes unless I have a credit card. Should have told me when I redeemed the cards. Sound fair to you?
Negative;@amandbrar @apple Siri has worked for me less than 10% of the time. If service doesn't improve by Monday, I'm returning my iPhone 4S.
Negative;@azrael: RT @DavideGori: And again #MobileMe is down. Issues when syncing, accessing mail... is this a good premise for #iCloud? @Apple, ...
Negative;need @apple help!! installing new ios on #iphone4 and am stuck on the Find My iPhone screen :( i keep clicking next but it doesn't work
Negative;Bummer that @Apple #iCloud syncs on Windows only w/ Outlook (not Thunderbird) & IE (not Firefox, Chrome). #sadmac
Negative;Disappointing visual merchandising, @apple. Simple, but lacks elegance. And sequence doesn't even tell us about #Siri. http://t.co/XV2q3gfi
Negative;has been on terminal hold with @apple support!  She must not be the only person having trouble with the new iphone and synching!
Negative;@apple thanks apple for ios 5 and losing all my contacts!
Negative;@apple give me my apps back!!!
Negative;"@Apple #iOS5 NONSTOP DROPPED CALLS&MUTE BUTTON RANDOMLY ACTIVATING&PERSON CANT HEAR ME, PULL PHONE FROM EAR TO BE ON A ""MOBILE ME"" SCREEN"
Negative;"RT @tomcolontonio: Didn't it occur to @apple #apple that ppl share iTunes accounts amongst family's ?????
Wtf!!!!"
Negative;90 minutes after being at 100% my iPhone 4 (post #ios5 upgrade) has lost 40% of its charge and the @apple store folks are out of ideas.
Negative;"So ""cutting the cord"" makes podcasts even harder to manage?!? No subscriptions! WTH, @Apple? http://t.co/LD2i871x #iOS5 (via @carrypad)"
Negative;In less than an hour my post- #iOS5 iPhone has gone from 100% to 73% battery charge and the @apple store folks have no solution for me :(
Negative;Well @apple seems 2b screwing #iphone 4s resellars. They still dont have 4s. Yet were promised. Similar 2 Ma Bell's monopolistic prctices?
Negative;Also @EricGreenspan, don't forget @Apple stop closing the app store after each bloody purchase...
Negative;@apple cu
Negative;*sigh* @apple store seems stumped what to do about my catastrophically bad battery life after upgrading to #ios5
Negative;Hmmmm a lot of #Siri features don't work in Canada. Location and directions? Seriously @apple come on!
Negative;@apple, #siri can't connect to the network -- it's LESS useful that VoiceControl now... :(
Negative;@apple took my Siri and made it exclusive to iPhone 4S  #SoRude
Negative;total time on the phone with @apple: 1 hour 27 minutes. let's see how this goes.
Negative;It's been 24hrs since I reported @ups theft of my iPhone and @apple has done nothing. No return call as promised. Nothing.
Negative;This does not bode well. After charging all night, my @Apple iPhone 4S has 25% battery after only 3hr off charger with no calls & light use
Negative;Houston we have a problem!! My iPad has been restoring for 12+ hours after installing @apple IOS5. This can't be right....
Negative;#Siri went down for a little while last night. Come on @apple! Get your shit together on this launch!
Negative;"@ford should have teamed up with @Apple instead of @microsoft to make this SYNC system in my new focus. 
Car is sweet SYNC is #EpicFail"
Negative;Installed io5 - fine on ipad but wiped wife's iPhone and restore from backup failed! #Bigtrouble #help @apple
Negative;DAMN YOU !!! @apple
Neutral;@Late_Show I would have watched but the folks at @apple have a jihad against adobe flash. Plse consider a YouTube link in future on UR site
Neutral;Hey @apple, androids releasing brand new state of the art phones, whens your new phone come out? What's that? (cont) http://t.co/2sko9l3d
Neutral;.@Apple has a record quarter and because a bunch of professional guessers (aka analysts) wanted more, its a disappointment #wtf
Neutral;@Apple how fun wouldn't it be if it was possible to integrate  ( soon to be named ) with notifications?
Neutral;Interesting read on war b/w @Apple & @Samsung- http://t.co/Vt9d24Yi -using latter, agree lack of innovation, but better specs at same price!
Neutral;RT @adamnash: The takeaway from the @Apple earnings call?  Even Apple needs a new iPhone release every 12 months to stay competitive. cc ...
Neutral;The takeaway from the @Apple earnings call?  Even Apple needs a new iPhone release every 12 months to stay competitive. cc: @hblodget
Neutral;Today's headline: @apple reports lower 4Q earnings. Headline in 3 months: @Apple reports record Q1 earnings.
