opiniao;tweet
Neutral;RT @PhilipLeButt: Tag 2 des #femsem14 beginnt mit nem Referat von @MarenZangerle zum Thema Frauen in der beruflichen Ausbildung #jusos http…
Positive;Ich habe ein @YouTube-Video von @bisteckhedouken positiv bewertet: http://t.co/zWjbG0mhND Arven - Rainsong
Neutral;Fotoserie:  http://t.co/B48NsdhgI0
Neutral;Dancing Queen - Der Duft für die Nacht http://t.co/qLFTJoKqbs
Negative;RT @heisec: Crowdfunding-Plattform Kickstarter gehackt http://t.co/MFRMVosaMx #Crowdfunding
Neutral;"Die TV Plus-Delegation zu Gast bei ""nordmedia talk &amp; night"" auf der Berlinale 2014 http://t.co/CYYtPjwuDT"
Negative;Autsch. #boardercross #Sochi2014
Neutral;3.Liga Nord :: Lemgo Youngsters: Überzeugender und deutlicher Sieg : Mit 36:26 besiegten die Lemg...  #handball » http://t.co/3vs42dEE4K
Negative;@xeniCds Wollte die Brasilianerin vorne sehen :-(
Negative;@xeniCds Wollte die Brasilianerin vorne sehen :-(
Positive;"@lea_lite Glückwunsch! Dann gibt es ja jetzt ""Law &amp; Order Twitter Town""!"
Positive;Veganes Superfood mit Kürbiskernprotein http://t.co/myZ2L9BMvO
Negative;Wer sich ausgewogen ernährt, benötigt keine #Nahrungsergänzung. Stimmt das? Nein. http://t.co/eyKKMgwyEh
Positive;@asbeck_marvin Mir geht es ganz ganz :) Einziges Manko, es ist schon wieder Sonntag :D was habt ihr heute vor? :)
Positive;"@asbeck_marvin nicht viel :) waren gestern unterwegs, und heute einfach nur mal gammeln ;) wollen gleich erstmal Frühstücken :D"
Positive;@vergraemer Glückwunsch. Es sei Ihnen von Herzen gegönnt!
Positive;#Synovia 2000® Granulat, das wertvolle und zugleich leckere #Proteingranulat http://t.co/6brlW8yLs0
Neutral;@asbeck_marvin Ist aber auch mal gut so, wir sind die nächsten Wochen immer so ausgebucht, da ist man froh auch mal nur zuhause zu sein xD
Positive;@asbeck_marvin Ist aber auch mal gut so, wir sind die nächsten Wochen immer so ausgebucht, da ist man froh auch mal nur zuhause zu sein xD
Negative;@twiggstack kann ich nicht vorbehaltlos unterstützen.
Positive;Der @joerg_whtvr und ich haben heute quasi unser zweijähriges Twiter-Jubiläum...  Ich habe so tolle Follower! :D
Neutral;RT @onlinevitalshop: Was tun, um im #Winter #gesund zu bleiben? http://t.co/FhyLReSJ5d
Positive;@Aimar_HH Die Deutsche ist nur nicht dabei, weil nur 24 starten dürfen!!11
Negative;.@tazgezwitscher Also wenn Grüne mir was von Gemeinwohl erzählen wollen, habe ich ein ungutes Gefühl ...
Positive;@ChristianNbg das ist verdammt nochmal auch gut so. ..
Neutral;XING-Gruppe Online-PR - mehr Infos unter: http://t.co/879at8GxCs
Positive;RT @t3n: #Hover.css: Coole CSS3 Hover Effekte für deine Seite http://t.co/ab3upi2DXW http://t.co/UjEhC1s0gV
Negative;"Der Film auf Sat.1 ist ja mal der größte scheiss. ""Schwule dürfen hier nicht heiraten."""
Neutral;Warum brauchen wir #probiotische #Nahrungsmittel? http://t.co/aIX8PW3LRc
Negative;"@andyschempp @LeoUnglaub @andreasisaak Zu Neu ist MM für mich nicht. Benutzt hab ich es lange nicht weil es ""noch nicht für C3 fertig war""."
Neutral;Preisupdate: Diesel:1,37⁹€ - Super E10:1,49⁹€ - Super E5:1,53⁹€
Positive;Preisupdate: Diesel:1,37⁹€ - Super E10:1,49⁹€ - Super E5:1,53⁹€
Neutral;ConcenTrace® Liquid Minerals - ein natürliches Mineralkonzentrat http://t.co/LkGOwQ3Ibj
Neutral;Senior Software Test Engineer (m/w) mit Schwerpunkt Testarchitektur/ Testautomatisierung http://t.co/CYteoPpofX Jobs Hannover
Neutral;Softwareentwickler (m/w) – Mobile Solutions http://t.co/4gfYgQdd4X Jobs Hannover
Neutral;Weiterbildung zur Vorbereitung auf die Sachkundeprüfung gemäß §34a GewO http://t.co/IGaK92tn2u Jobs Hannover
Neutral;Weiterbildung zur Vorbereitung auf die Sachkundeprüfung gemäß §34a GewO http://t.co/IGaK92tn2u Jobs Hannover
Neutral;Promotiontätigkeit oder Fotomodel zur Darstellung von Bekleidung http://t.co/7AMq2orP07 Jobs Hannover
Neutral;RT @t3n: Facebook, Twitter, Xing und Co.: Die besten #Crossposting-Tools für Social-Media-Manager #socialmedia http://t.co/q0rn3droKK
Neutral;Ich habe ein neues Foto auf Facebook gepostet http://t.co/qM7qXhjaFU
Neutral;RT @planetxamor: November Favoriten - MacBook Pro, Sammydress, Astor: http://t.co/8kNetjGs93 via @youtube
Neutral;Jede #Insolvenz hat eine Geschichte http://t.co/TZ9A2Cncs7
Positive;@asbeck_marvin Ja :D voll schlimm :D aber es ist toll, dass es dieses Jahr klappt, dass man sich mal sieht xD
Neutral;"24-Jährige aus Sachsen-Anhalt neue ""Nacktrodel-Weltmeisterin"" http://t.co/f4s7lsETrR"
Neutral;Auto rast in Grünkohltruppe: Eine Frau schwer verletzt http://t.co/NqPcAMUmL7
Neutral;"RT @neuepresse: 24-Jährige aus Sachsen-Anhalt neue ""Nacktrodel-Weltmeisterin"" http://t.co/f4s7lsETrR"
Neutral;Neuer #Spielplatz Engerode in #Salzgitter: http://t.co/mEJbYxxlJD  #Kinder
Negative;Beunruhigende Statistik-Fakten: Deutschland ist Altersheim der EU. Alt, zu dick, zu wenig Kinder hmmmm http://t.co/AdJ4o6yx9x via @ntvde
Negative;"#schwarzer Das Verdienstkreuz
 sofort zurückgeben !"
Negative;"""Hat man nicht im Bild gesehen."" Ich muss echt andere Bilder haben. Dabei sendet Eurosport doch gar nicht...."
Neutral;"Forever Young - HGH Natural - Warum 
 #Aminosäuren so wichtig sind http://t.co/myZ2L9BMvO"
Neutral;Pure Luxury Mirar Die Tiare-Blüte aus Tahiti wird mit Guave, Birne und Moschus verführerisch abgerundet. http://t.co/qLFTJoKqbs
Neutral;@Mahatmapech Bei meinem Sohn war es ein Hot Wheels Spielzeug (Stoppuhr).
Neutral;@Mahatmapech Bei meinem Sohn war es ein Hot Wheels Spielzeug (Stoppuhr).
Neutral;Neu im Programm: http://t.co/MqAz0kiB9C
Neutral;Neu im Programm: http://t.co/MqAz0kiB9C
Neutral;Wer findet die ersten Krokusse im Hermann-Löns-Park? http://t.co/gGKo0oc5Kl
Positive;Wer findet die ersten Krokusse im Hermann-Löns-Park? http://t.co/gGKo0oc5Kl
Negative;Wer Liebe mit h schreibt ist dämlich.
Negative;Wer Liebe mit h schreibt ist dämlich.
Neutral;@Mahatmapech Ok, jetzt fällt es mir ein: Vor der Tür stand bei uns ein Kühlschrank (Sperrmüll). Restbatterie sorgte wg Temperat. fürs piepen
Negative;"@tasskaff flüge von haj nach ham nur dienstags und freitags ;-)"
Negative;"@RayJay187 Vollidiot. Slomka hat sich Hoffenheim-Stuttgart angeguckt und wohnt nicht dort.^^ ;)"
Neutral;#Hypoallergen und #glutenfrei - das umfassendste, hypoallergene 100% natürliche #Protein auf dem Markt. http://t.co/j3pn2JDsOd
Neutral;@RayJay187 @SPORT1_Dopa Wohnt (wenn ich mich nicht total irre) Richtung Hildesheim
Neutral;RT @t3n: #Psychologie des #Webdesigns: F-Pattern den Lesefluss von Websiten verbessern http://t.co/fprytvEB8V
Positive;Schokolade erzeugt keine Pickel. Jugend erzeugt Pickel. #radioeins #hach :)
Positive;Schokolade erzeugt keine Pickel. Jugend erzeugt Pickel. #radioeins #hach :)
Negative;RT @spatzischatzi: Hörst du dir eigentlich selber zu, bei dem bullshit, den du labert?
Positive;Gefällt mir http://t.co/ds4a1vKxmZ
Negative;Im Jahr 2020 werden Nanoroboter in unserer Zahnpasta den Zahnbelag entfernen. #rolandberger #wirklich?
Neutral;Preisupdate: Diesel:1,36⁹€ - Super E10:1,48⁹€ - Super E5:1,52⁹€
Neutral;design ist … was unser dopamin in wallung bringt http://t.co/ZNuAm10oQv
Negative;Es gibt nichts, das widerlicher ist als Mayonnaise. Neben Oliven. Und Nüssen. Und dem ganzen anderen Zeug was ich nicht mag.
Neutral;"#Ukraine: Alle Aktivisten räumen Rathaus von #Kiew

http://t.co/aJuHudKvEg"
Negative;Bewiesen: Die Bibel ist zionistischer Lug und Trug http://t.co/D4N8bye5db
Neutral;Die #rheumatische #Arthritis ist eine Auto-#Immunkrankheit die sich auf den ganzen Körper auswirkt. http://t.co/TgDTlu7ntk
Neutral;Hannover/Region: Unbekannter überfällt 23-Jährige http://t.co/0mbaFxSBfz
Negative;@ARDolympia im Radsport wartet man in so einem Fall. Sollten die Skilangläufer übernehmen. Das war richtig unfair.
Neutral;Dringend: @EgyArmySpox die welt fordert Einsatz gegen Folterer und Menschenhändler auf dem #Sinai https://t.co/PztMi9cSIO
Neutral;Lena Meyer-Landrut sieht aktuell aus wie die Lorielle London.
Positive;Lena Meyer-Landrut sieht aktuell aus wie die Lorielle London.
Neutral;Nervenzusammenbruch: Kavalier der alten Schule beantwortete jede einzelne Spam-E-Mail http://t.co/DBUwrXLNHl
Neutral;"#Lapplands Ureinwohner: ""Die #Sami werden aussterben, das ist Realität""

http://t.co/Qceb05Bdj3"
Positive;Bester BF Царь Кристоф Бумс hat mir einen Baby freien Tag im Aspria Hannover geschenkt. So wars:... http://t.co/gDXrFzVQl6
Neutral;#Handelsvertreter, der #Seniorenheime und #Reha Kliniken besucht, bitte melden. Ich habe ein Angebot.
Negative;RT @spatzischatzi: Hörst du dir eigentlich selber zu, bei dem bullshit, den du labert?
Neutral;Blondy - verlockende Explosion von sinnlichen Orangenblüten, berauschender Rose und dunklem Amber http://t.co/qLFTJoKqbs
Negative;RT @schluss_gedanke: Wenn euch der Tweetklau so fertig macht, meldet doch Patent auf eure Tweets an. Ihr Affen.
Negative;@J_Kachelmann was es nicht alles gibt
Neutral;Wellness-Laatzen is out! http://t.co/d9ytfJZyvb Stories via @P24Actualidades @massageenvydfw
Negative;"@koerbi schade eigentlich ;-(( #FernsehgartenOnTour #TrashTV"
Positive;So, jetzt noch nen #Kaffee und ein bissel #DoPa schauen :)
Positive;@WWATGerSeats @MrsMariClifford @louteasdale ahhh okay :) gar nicht mitbekommen *-*
Positive;@kopfding lass es dir schmecken  #Kaffee #DoPa
Positive;@kopfding lass es dir schmecken  #Kaffee #DoPa
Positive;Sushi-Sonntag. So gefällt mir das :)
Positive;Auch bei leichtem Kater das beste Mittel um wieder 100% klar zu werden. Der Spaziergang am Kanal bei so einem genialen Wetter!
Positive;@SanydeLoco Sehr schöne texte 👍
Positive;#DreiKlassenMedizin wurde gerade veröffentlicht! http://t.co/8YiH06iNEm Vielen Dank an @spartippweb
Neutral;Später zu den Recken. Sehen wie Flensburg-Handewitt verliert.
Positive;Später zu den Recken. Sehen wie Flensburg-Handewitt verliert.
Neutral;"Die Sumatra-Tiger brauchen unsere Unterstützung!
""Tiger-Manifest"" unterzeichnen &gt;&gt;&gt; http://t.co/g6Zgkk9r2b #Palmöl http://t.co/bmsbGmTcE2"
Positive;"Die Sumatra-Tiger brauchen unsere Unterstützung!
""Tiger-Manifest"" unterzeichnen &gt;&gt;&gt; http://t.co/g6Zgkk9r2b #Palmöl http://t.co/bmsbGmTcE2"
Neutral;Mit steigendem Einkommen und Wohlstand steigt die Nachfrage an Dienstleistungen mehr  an als nach produzierten Gütern ....#prognos #zukunft
Positive;RT @RScherny: Das schönste ist ja, wir lachen alle in der selben Sprache:)
Positive;RT @RScherny: Das schönste ist ja, wir lachen alle in der selben Sprache:)
Positive;"RT @spatzischatzi: ""Liebst du sie oder willst du nur nicht allein' sein?"""
Positive;"Stimme ich zu!

http://t.co/ATevSg9Qfe"
Positive;TUI hat dieser Tage neues Personal für Kreuzfahrtschiffe gecastet.Bildschöne Rezeptionistinnen,die zu den jeweiligen Häfen angeflogen werden
Neutral;TUI hat dieser Tage neues Personal für Kreuzfahrtschiffe gecastet.Bildschöne Rezeptionistinnen,die zu den jeweiligen Häfen angeflogen werden
Neutral;Gemütszustand: http://t.co/CwgMB92MZI
Positive;"Da ist was dran, oder? ;-) http://t.co/jb1fsHKUKr"
Neutral;Ich hätte da mal einige, viele Fragen an die @Frau_mitKatze.
Positive;Lasst den #Sushi-Sonntag beginnen :) (@ Ichiban Grill-Restaurant) http://t.co/AVZ7nKxtxp
Neutral;"#Forscherin: Wetterchaos könnte mit #Klimawandel zusammenhängen
http://t.co/Kw7EPZUkqG"
Positive;Einer meiner kleinen Zeichentrickfilme für ein #Startup aus Hannover :) http://t.co/F3MHWm0EXA
Negative;"Erst las ich das Wort ""#Neger"", dann wurden #Bushido-Videos getweetet und gefavt, dann wurde der #AfD gehuldigt &amp; dann bin ich ihm entfolgt."
Positive;@justinbieber  love!
Positive;SEO für Bilder: So klettern Sie in den Google-SERPs nach oben! http://t.co/mNTfij3teX
Neutral;RT @onlinevitalshop: Die #Wirkung von #Maca auf die #sexuelle #Aktivität http://t.co/4CT2yYCM1X
Positive;Frühstücken – wie jeden Sonntag (@ Finesse) http://t.co/z368qQDxTU
Positive;Frühstücken – wie jeden Sonntag (@ Finesse) http://t.co/z368qQDxTU
Negative;@CopyOfAShadow ein immer wiederkehrender Virus.
Negative;@CopyOfAShadow ein immer wiederkehrender Virus.
Positive;Ich habe ein @YouTube-Video positiv bewertet: http://t.co/7iDbcoUbWK Summer overture - LOTR remix
Neutral;RT @onlinevitalshop: Die Prozesse im Körper können nur funktionieren, wenn Mineralstoffe im richtigen Verhältnis kontinuierlich zur Verfügu…
Negative;@MichaelxHell 2/2 und bei den Dosen für Private Label wird das reingequetscht, bis das Sollgewicht passt ohne Rücksicht auf Optik.
Neutral;@MichaelxHell 2/2 und bei den Dosen für Private Label wird das reingequetscht, bis das Sollgewicht passt ohne Rücksicht auf Optik.
Negative;RT @onlinevitalshop: Sie sind nicht #krank, Sie sind #vergiftet http://t.co/eqVZkuz0Ry
Neutral;RT @onlinevitalshop: Alles über #Vitamine http://t.co/pS42a1gfc6
Positive;Female Dominance Celo Mit einer delikaten orientalischen Note voll sprühender  Energie. http://t.co/qLFTJoKqbs
Positive;"Mit Tim Bilder gemacht &amp; gequatscht. Schrei-Battle mit Daniel &amp; Fabian kommt im Konzert zu uns, kniet sich hin &amp; gibt uns seine Hände. OMG 💕"
Negative;@schnumbi Bayern selber sind nicht langweilig, aber Dopa Sendung über Bayern um so mehr.
Positive;"RT @SinaKirsch: Mit Tim Bilder gemacht &amp; gequatscht. Schrei-Battle mit Daniel &amp; Fabian kommt im Konzert zu uns, kniet sich hin &amp; gibt uns s…"
Neutral;Der Zopf als eigentlicher Retter der Prinzessin.
Positive;Ich habe ein @YouTube-Video von @activemelodyam positiv bewertet: http://t.co/3e4v0eLOF6 Barthezz - On the move (Cesar Remix)
Positive;Ich habe ein @YouTube-Video von @activemelodyam positiv bewertet: http://t.co/JXHmzCZD1A Neon Hitch - Bad Dog (Easy Does It Dubstep
Positive;"@Jindujune Ein Glück muss das immer was heißen, wenn Manager irgendwas sagen ;-)"
Positive;@Ansgarius_90 @AmFiD @rory_svw Slomka+Schmadtke war perfekt. Leider mochten sie sich (wohl?)nicht.Trotzdem respektiere ich beider Leistung!
Positive;"Ich habe ein @YouTube-Video von @tpain positiv bewertet: http://t.co/XVwRxAwYgZ DJ Khaled ""All I Do Is Win"" feat. T-Pain, Ludacris,"
Positive;"Ich habe ein @YouTube-Video von @tpain positiv bewertet: http://t.co/XVwRxAwYgZ DJ Khaled ""All I Do Is Win"" feat. T-Pain, Ludacris,"
Positive;Ich habe ein @YouTube-Video positiv bewertet: http://t.co/lqtIHEN1gi Miley Cyrus - Wrecking Ball (Caked Up Remix)
Neutral;Infografik I 3 Jahre Instagram: http://t.co/E67UyU1WMT
Positive;Ich habe ein @YouTube-Video positiv bewertet: http://t.co/TclgJZ5RYS Akcent - My Passion ( official video )
Neutral;„Auf der Suche nach den verlorenen Tweets. Der neue Sonntagsthriller mit und von @Aarkon_Peng.“
Positive;Ich habe ein @YouTube-Video von @ukf positiv bewertet: http://t.co/5Tn7IvxWcG Don Diablo - Silent Shadows (Mind Vortex Remix)
Positive;Ich habe ein @YouTube-Video positiv bewertet: http://t.co/IkTQ5M4oIB Kriya, Emelee - I Wanna Ride (Original Mix)
Positive;Ich habe ein @YouTube-Video positiv bewertet: http://t.co/jDNfkRGLtS Wolfgang Gartner - Clap (Original Mix)
Positive;Ich habe ein @YouTube-Video positiv bewertet: http://t.co/jDNfkRGLtS Wolfgang Gartner - Clap (Original Mix)
Positive;"Ihr solltet mich mal sehen, wenn ich ein richtig schönes Liebeslied finde, welches so ganz ohne ""boa, dein Arsch is mörda"" auskommt."
Positive;"Ich habe ein @YouTube-Video positiv bewertet: http://t.co/qtChautLwk Martin Polska &amp; Ma-z ft. Archie - Es ist vorbei (Videoclip)"
Positive;Ich habe ein @YouTube-Video positiv bewertet: http://t.co/pACbdtyJgY Will Sparks - Ah Yeah!
Positive;Ich habe ein @YouTube-Video positiv bewertet: http://t.co/pACbdtyJgY Will Sparks - Ah Yeah!
Negative;@kathakatze stimmt. Gibt ja keine gleichgeschlechtliche Ehe hier.. Hmm..
Positive;Ich habe ein @YouTube-Video positiv bewertet: http://t.co/p9AUsuh1uL Summer Cem feat. KC Rebell - DEIN EX [ prod. by Prodycem ]
Positive;"Vegan und lecker! 
http://t.co/YMTzSgFDAA"
Positive;Ich habe ein @YouTube-Video positiv bewertet: http://t.co/5wsdfP8zVY Giorni dispari-Ludovico Einaudi
Positive;Ich habe ein @YouTube-Video positiv bewertet: http://t.co/5wsdfP8zVY Giorni dispari-Ludovico Einaudi
Positive;"Diese vielen Tweets sind ein Ergebnis meiner Vorbereitung zur Moderation des Zukunftskongresses von MP Weil morgen. Jetzt erstmal Joggen;)"
Positive;"Diese vielen Tweets sind ein Ergebnis meiner Vorbereitung zur Moderation des Zukunftskongresses von MP Weil morgen. Jetzt erstmal Joggen;)"
Negative;FG Münster: FA muss Gründe für Versagung des Vorsteuerabzuges wegen betrügerischen Handelns darlegen http://t.co/HG7e81dZZ2
Neutral;#Protein Plus mit lebensnotwendigen Nährstoffen für den aktiven Menschen http://t.co/myZ2L9BMvO
Neutral;Heute wählt Burgwedel. Den dritten Hoppenstedt (CDU) als Bürgermeister? Vermutlich läuft es auf Björn, Bruder von Hendrik, hinaus
Neutral;Heute wählt Burgwedel. Den dritten Hoppenstedt (CDU) als Bürgermeister? Vermutlich läuft es auf Björn, Bruder von Hendrik, hinaus
Neutral;RT @heiseonline: Was war. Was wird. http://t.co/L6c6rpaFFE #HalFaber
Positive;Ich habe ein @YouTube-Video positiv bewertet: http://t.co/ZtQwj94sw4 TJR - Ode To Oi (Original Mix)
Positive;Ich habe ein @YouTube-Video positiv bewertet: http://t.co/oKNXoTofX7 Avicii, You Make Me Lyrics
Positive;Ich habe ein @YouTube-Video positiv bewertet: http://t.co/oKNXoTofX7 Avicii, You Make Me Lyrics
Positive;Unsere Facebook Fanpage Performance - 30 Tage im Überblick - Die Fanpage erzeugt mächtig Traffic - Handwerker... http://t.co/6LwvkWbDte
Positive;Ich habe ein @YouTube-Video positiv bewertet: http://t.co/ud7xH3SZ9U Denzal Park - I'm A Drum Machine
Positive;Und dies ist auch Cool (Splash) https://t.co/DjXDzMNFpn
Positive;Ich habe ein @YouTube-Video positiv bewertet: http://t.co/bQF7H28WFt TON!C - Lead The Way (feat. Erick Gold) (Official video)
Positive;"Ich habe ein @YouTube-Video positiv bewertet: http://t.co/rl0RY1mmcJ Rob &amp; Chris - Geil (Dj K96 Hands Up Bootleg)"
Positive;"Ich habe ein @YouTube-Video positiv bewertet: http://t.co/PcrbBLcQmB The Partysquad &amp; Boaz - Oh My (Nylez Bootleg)"
Negative;Mein Bett ist nass. Weil der Kater kurz vorbei kam. Weil er vorher dem Wasser in der Dusche beim Trocknen zusah. Argh!
Negative;Mein Bett ist nass. Weil der Kater kurz vorbei kam. Weil er vorher dem Wasser in der Dusche beim Trocknen zusah. Argh!
Negative;Hoffentlich waren die anderen 101 Texte nicht auch so belanglos wie die Titelgeschichte des#Stern. #Schröder http://t.co/r39T5Zvcyd
Positive;Ich habe ein @YouTube-Video positiv bewertet: http://t.co/6pjxhiAYT9 Sycess - Engel in High Heels (Official Music Video) HD
Positive;Ich habe ein @YouTube-Video von @imaginetunez positiv bewertet: http://t.co/HnX9UFpzam PJ Simas - Just A Dream (Remix)
Positive;@BruderDesChaos haha stimmt :D
Negative;@Herr_Martinsen für das Deponieren hätte ich ne Lösung, für das Mehren …. öhm najaaaaa
Positive;"Ich habe ein @YouTube-Video positiv bewertet: http://t.co/CTblzUmIZG Niki &amp; The Dove - Mother's Protect (Goldroom Remix)"
Positive;"Ich habe ein @YouTube-Video positiv bewertet: http://t.co/CTblzUmIZG Niki &amp; The Dove - Mother's Protect (Goldroom Remix)"
Positive;Ich habe ein @YouTube-Video positiv bewertet: http://t.co/nkzKAbxKC5 Metric - Sick Muse (Imij Dubstep remix)
Positive;Ich habe ein @YouTube-Video positiv bewertet: http://t.co/T3JCTgbVge KC REBELL FEAT. MOE PHOENIX - SIEH ES ENDLICH EIN (OFFICIAL HD
