OPINIAO;EMPRESA;SERVIÇO;POSSIBLY_SENSITIVE_IS_CORRECT;LOCAL_CIDADE;LOCAL_ESTADO;LOCAL_PAÍS;SEXO_USUÁRIO;id_str;possibly_sensitive;created_at;source;retweet_count;favorite_count;tweet;user_description;user_screen_name;user_followers_count;user_name;user_location;place_country_code;place_country;place_full_name;place_place_type;place_name
Irrelevante;Banco do Brasil;Banco;;;;Brasil;Não se aplica;4,05E+17;false;Tue Nov 26 13:20:12 +0000 2013;"<a href=""http://www.scup.com.br"" rel=""nofollow"">Scup</a>";0;0;Novo modelo de negócio é estudado para o Banco Postal. http://t.co/MCsMmNK17d @BancoDoBrasil;Canal com notícias em tempo real, prestação de serviços e convergência de conteúdos do Governo Federal.;portalbrasil;215894;Portal Brasil;Brasil;;;;;
Irrelevante;Banco do Brasil;Banco;;Brasília;Distrito Federal;Brasil;Masculino;4,06E+17;;Wed Nov 27 02:09:25 +0000 2013;web;0;0;O #BancodoBrasil não poderá entrar com ação para reaver 73 milhões,pois a grana não era dele,era do FundoVisanet vários sócios privados.;Lema: Se vc é capaz de tremer de indignação a cada vez que se comete uma injustiça no mundo, então somos companheiros.;GuiDias13;2907;Guilherme Dias;Brasília/DF;;;;;
Irrelevante;Banco do Brasil;Banco;;Brasília;Distrito Federal;Brasil;Não se aplica;4,06E+17;false;Wed Nov 27 18:10:25 +0000 2013;web;0;0;Para mais praticidade e segurança, você já sabe qual é a palavrinha mágica: BB Code. http://t.co/3qp46CvfeF http://t.co/m3EsXvxP7c;Seja bem-vindo ao perfil oficial do BB no Twitter. Conheça nossas regras de uso e aproveite este espaço: http://on.fb.me/172K2M8;BancodoBrasil;65329;Banco do Brasil;Brasília (DF), Brasil;;;;;
Irrelevante;Banco do Brasil;Banco;;;;;Não se aplica;4,06E+17;N;Thu Nov 28 12:43:18 +0000 2013;web;0;0;Saiu no Diário Oficial de ontem a contratação da #Cesgranrio, pelo #BancodoBrasil para organizar novo concurso. Veja: http://t.co/oXcVqjizV8;Ferramenta que orienta seu estudo para concursos, com questões selecionadas, classificadas e comentadas por professores.;MapaDaProva;148;Mapa Da Prova;;;;;;
Irrelevante;Banco do Brasil;Banco;;;Rio de Janeiro;Brasil;Masculino;4,06E+17;N;Thu Nov 28 23:49:59 +0000 2013;"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>";0;0;#sandradesa #bbcovers #vivorio #riodejaneiro #BancodoBrasil http://t.co/eEIEdYwgZ7;"Twitter Oficial de Sandra de Sá atualizado pela própria e pela Equipe de Mídia Social.
Contatos Shows: Val Produções: 21-2507-3961/21-7726-4203/21-8112-3603";sandradesa;132938;Sandra de Sá Oficial;Rio de Janeiro, Brazil;;;;;
Irrelevante;Banco do Brasil;Banco;;Brasília;Distrito Federal;Brasil;Não se aplica;4,06E+17;false;Fri Nov 29 11:40:53 +0000 2013;web;0;0;Aproveite as nossas dicas pra encher o carrinho de desconto e não de dor de cabeça. #BlackFriday http://t.co/8cjduOkhJD;Seja bem-vindo ao perfil oficial do BB no Twitter. Conheça nossas regras de uso e aproveite este espaço: http://on.fb.me/172K2M8;BancodoBrasil;65630;Banco do Brasil;Brasília (DF), Brasil;;;;;
Irrelevante;Banco do Brasil;Banco;;Brasília;Distrito Federal;Brasil;Não se aplica;4,06E+17;false;Fri Nov 29 12:30:27 +0000 2013;web;0;0;Aproveite! O prazo de inscrições para o edital de cessão de espaços do CCBB foi pro dia 2/12: http://t.co/xilEHgyk7g. http://t.co/J1feIqVU9n;Seja bem-vindo ao perfil oficial do BB no Twitter. Conheça nossas regras de uso e aproveite este espaço: http://on.fb.me/172K2M8;BancodoBrasil;65631;Banco do Brasil;Brasília (DF), Brasil;;;;;
Irrelevante;Banco do Brasil;Banco;;;São Paulo;Brasil;Masculino;4,07E+17;N;Sat Nov 30 01:57:26 +0000 2013;"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>";0;0;@santoevandro abrilhantando nosso evento!!!! #festafinaldeanobb #noitedoboteco  #BancodoBrasil http://t.co/6tXE7BExdW;Relações Públicas, Produtor de Eventos, Sagitariano e várias coisas ao mesmo tempo...rs;DanFortes_;260;Dan Fortes;São Paulo;;;;;
Irrelevante;Banco do Brasil;Banco;;Brasília;Distrito Federal;Brasil;Não se aplica;4,07E+17;;Sun Dec 01 19:02:36 +0000 2013;"<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>";0;0;"#DarBobeiraÉ achar que o caixa eletrônico imprime comprovantes sem a sua solicitação. Não caia em golpes! ;)";Seja bem-vindo ao perfil oficial do BB no Twitter. Conheça nossas regras de uso e aproveite este espaço: http://on.fb.me/172K2M8;BancodoBrasil;65956;Banco do Brasil;Brasília (DF), Brasil;;;;;
Irrelevante;Banco do Brasil;Banco;;Brasília;Distrito Federal;Brasil;Não se aplica;4,08E+17;false;Tue Dec 03 11:58:06 +0000 2013;web;0;0;Hoje é o Dia Nacional da Pessoa com Deficiência. Conheça as oportunidades que o BB oferece: http://t.co/NkByEwbKEY. http://t.co/AwRTeX8fUm;Seja bem-vindo ao perfil oficial do BB no Twitter. Conheça nossas regras de uso e aproveite este espaço: http://on.fb.me/172K2M8;BancodoBrasil;66261;Banco do Brasil;Brasília (DF), Brasil;;;;;
Irrelevante;Banco do Brasil;Atendimento;;Brasília;Distrito Federal;Brasil;Não se aplica;4,08E+17;;Wed Dec 04 18:10:56 +0000 2013;web;0;0;Para aprimorar nosso atendimento, migramos do MaisBB para este perfil. Caso queira falar com a gente, estamos à disposição! :);Seja bem-vindo ao perfil oficial do BB no Twitter. Conheça nossas regras de uso e aproveite este espaço: http://on.fb.me/172K2M8;BancodoBrasil;66484;Banco do Brasil;Brasília (DF), Brasil;;;;;
Irrelevante;Banco do Brasil;;;Brasília;Distrito Federal;Brasil;Não se aplica;4,09E+17;false;Fri Dec 06 00:01:16 +0000 2013;"<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>";0;0;Na Revista Estilo BB, você também encontra tendências e as maiores novidades em moda e design. Acesse: http://t.co/PAcwvt6Sq5.;Seja bem-vindo ao perfil oficial do BB no Twitter. Conheça nossas regras de uso e aproveite este espaço: http://on.fb.me/172K2M8;BancodoBrasil;66656;Banco do Brasil;Brasília (DF), Brasil;;;;;
Irrelevante;Banco do Brasil;;;Brasília;Distrito Federal;Brasil;Não se aplica;4,09E+17;;Fri Dec 06 13:21:11 +0000 2013;"<a href=""http://www.scup.com.br"" rel=""nofollow"">Scup</a>";0;0;@ajaguaribe olá, bom dia! Nos siga pelo @BancodoBrasil e via DM informe a agência e conta ou cpf para verificarmos.;Seja bem-vindo ao perfil oficial do BB no Twitter. Conheça nossas regras de uso e aproveite este espaço: http://on.fb.me/172K2M8;BancodoBrasil;66696;Banco do Brasil;Brasília (DF), Brasil;;;;;
Irrelevante;Banco do Brasil;;;;;Brasil;Não se aplica;4,09E+17;false;Fri Dec 06 21:10:08 +0000 2013;"<a href=""http://www.scup.com.br"" rel=""nofollow"">Scup</a>";0;0;BB reduz juros de Crédito Acessibilidade. http://t.co/wSR41jFv2S @BancodoBrasil;Canal com notícias em tempo real, prestação de serviços e convergência de conteúdos do Governo Federal.;portalbrasil;217020;Portal Brasil;Brasil;;;;;
Irrelevante;Banco do Brasil;;;;;Brasil;Não se aplica;4,10E+17;false;Sun Dec 08 23:40:04 +0000 2013;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";0;0;Obrigada, @BancodoBrasil #DiaDoFonoaudiólogo http://t.co/MGXlHy0ks4;"Buscamos difundir assuntos relativos a Fonoaudiologia, assim como promover e divulgar  a profissão.
Speech and Language, Audiology";Fono_Brasil;3618;Fonoaudiologia;Brasil;;;;;
Irrelevante;Banco do Brasil;;;;;Brasil;Não se aplica;4,10E+17;false;Mon Dec 09 12:00:10 +0000 2013;"<a href=""http://www.scup.com.br"" rel=""nofollow"">Scup</a>";0;0;Patrimônio da Humanidade, cidade de Diamantina é homenageada com moeda. http://t.co/8RrglFNxj4 @BancoDoBrasil;Canal com notícias em tempo real, prestação de serviços e convergência de conteúdos do Governo Federal.;portalbrasil;217231;Portal Brasil;Brasil;;;;;
Irrelevante;Banco do Brasil;Aplicativo;;Brasília;Distrito Federal;Brasil;Não se aplica;4,10E+17;;Tue Dec 10 01:34:37 +0000 2013;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";0;0;Identificamos problemas nos aplicativos de smartphones. Mesmo sem riscos nas transações, suspendemos o acesso. Lamentamos o ocorrido.;Seja bem-vindo ao perfil oficial do BB no Twitter. Conheça nossas regras de uso e aproveite este espaço: http://on.fb.me/172K2M8;BancodoBrasil;67134;Banco do Brasil;Brasília (DF), Brasil;;;;;
Irrelevante;Banco do Brasil;;;Brasília;Distrito Federal;Brasil;Não se aplica;4,10E+17;;Tue Dec 10 13:17:53 +0000 2013;"<a href=""http://www.scup.com.br"" rel=""nofollow"">Scup</a>";0;0;@Sangue_Latino Olá, bom dia! Ainda não compreendemos sua interação, poderia, por gentileza, nos fornecer mais detalhes?;Seja bem-vindo ao perfil oficial do BB no Twitter. Conheça nossas regras de uso e aproveite este espaço: http://on.fb.me/172K2M8;BancodoBrasil;67246;Banco do Brasil;Brasília (DF), Brasil;;;;;
Irrelevante;Banco do Brasil;;;Brasília;Distrito Federal;Brasil;Não se aplica;4,10E+17;;Tue Dec 10 17:00:31 +0000 2013;"<a href=""http://www.scup.com.br"" rel=""nofollow"">Scup</a>";0;0;@Sangue_Latino Olá, boa tarde! Não compreendemos qual a relação do BB com o problema informado.;Seja bem-vindo ao perfil oficial do BB no Twitter. Conheça nossas regras de uso e aproveite este espaço: http://on.fb.me/172K2M8;BancodoBrasil;67318;Banco do Brasil;Brasília (DF), Brasil;;;;;
Irrelevante;Banco do Brasil;;;Brasília;Distrito Federal;Brasil;Não se aplica;4,11E+17;false;Wed Dec 11 18:01:20 +0000 2013;web;0;0;"#JáEraPraSaber Sempre que for viajar, desconecte os aparelhos de casa da tomada e evite gastar energia a toa. ;) http://t.co/wGiTpGu4hC";Seja bem-vindo ao perfil oficial do BB no Twitter. Conheça nossas regras de uso e aproveite este espaço: http://on.fb.me/172K2M8;BancodoBrasil;67554;Banco do Brasil;Brasília (DF), Brasil;;;;;
Irrelevante;Banco do Brasil;;;;;Brasil;Masculino;4,11E+17;N;Thu Dec 12 14:05:30 +0000 2013;"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>";0;0;"Estudando para o #BancoDoBrasil?

Edital de abertura completo: http://t.co/dmHrMSrYns
Traduzindo o edital:... http://t.co/00Z15QfF1z";Professor das aulas e obras mais requisitadas de Direito Administrativo e Diretor-Presidente da melhor escola preparatória para concursos: Gran Cursos;JWGranjeiro;5171;J. W. Granjeiro;Brazil;;;;;
Irrelevante;Banco do Brasil;;;;;Brasil;Não se aplica;4,11E+17;N;Thu Dec 12 16:30:01 +0000 2013;"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>";0;0;"Estudando para o #BancoDoBrasil?

Edital de abertura completo: http://t.co/iiG5bDidUZ
Traduzindo o edital:... http://t.co/hbUCuJp5Hc";A maior e melhor escola preparatória para concursos públicos do país.;gran_cursos;7779;Gran Cursos;Brasil;;;;;
Irrelevante;Banco do Brasil;;;;;Brasil;Não se aplica;4,11E+17;N;Thu Dec 12 20:35:01 +0000 2013;"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>";0;0;"Estudando para o #BancoDoBrasil?

Edital de abertura completo: http://t.co/QvRZFJoAGy
Traduzindo o edital:... http://t.co/fB9pxJ6sGa";A maior e melhor escola preparatória para concursos públicos do país.;gran_cursos;7780;Gran Cursos;Brasil;;;;;
Irrelevante;Banco do Brasil;;;;;Brasil;Não se aplica;4,11E+17;N;Thu Dec 12 22:55:01 +0000 2013;"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>";0;0;"Estudando para o #BancoDoBrasil?

Edital de abertura completo: http://t.co/iiG5bDidUZ
Traduzindo o edital:... http://t.co/YrWsI17M3z";A maior e melhor escola preparatória para concursos públicos do país.;gran_cursos;7780;Gran Cursos;Brasil;;;;;
Irrelevante;Banco do Brasil;;;;;Brasil;Não se aplica;4,12E+17;false;Sat Dec 14 16:30:07 +0000 2013;"<a href=""http://www.scup.com.br"" rel=""nofollow"">Scup</a>";0;0;Banco do Brasil promove #ConcursoPúblico em oito estados e no DF. Inscrições vão até 7 de janeiro! http://t.co/UQWV4H79At @BancodoBrasil;Canal com notícias em tempo real, prestação de serviços e convergência de conteúdos do Governo Federal.;portalbrasil;217866;Portal Brasil;Brasil;;;;;
Irrelevante;Banco do Brasil;;;Brasília;Distrito Federal;Brasil;Não se aplica;4,12E+17;;Sun Dec 15 15:23:58 +0000 2013;web;0;0;O Banco do Brasil pede desculpas pela indisponibilidade temporária dos serviços. Os sistemas estarão disponíveis gradativamente.;Seja bem-vindo ao perfil oficial do BB no Twitter. Conheça nossas regras de uso e aproveite este espaço: http://on.fb.me/172K2M8;BancodoBrasil;68210;Banco do Brasil;Brasília (DF), Brasil;;;;;
Irrelevante;Banco do Brasil;;;;;Brasil;Não se aplica;4,12E+17;N;Sun Dec 15 21:30:01 +0000 2013;"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>";0;0;"Estudando para o #BancoDoBrasil?

Edital de abertura completo: http://t.co/iiG5bDidUZ
Traduzindo o edital:... http://t.co/d1CdfWn2WR";A maior e melhor escola preparatória para concursos públicos do país.;gran_cursos;7790;Gran Cursos;Brasil;;;;;
Irrelevante;Banco do Brasil;Banco;Sim;;;;Não se aplica;4,13E+17;N;Tue Dec 17 19:37:07 +0000 2013;web;0;0;"#BancoDoBrasil publica #retificação que trata dos locais de realização das provas.
Confira: http://t.co/0CjlhFIcX3";Ferramenta que orienta seu estudo para concursos, com questões selecionadas, classificadas e comentadas por professores.;MapaDaProva;169;Mapa Da Prova;;;;;;
Irrelevante;Banco do Brasil;Banco;Sim;Brasília;Distrito Federal;Brasil;Não se aplica;4,13E+17;N;Tue Dec 17 21:30:01 +0000 2013;"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>";0;0;#BancodoBrasil retifica #edital de #concurso com 8.710 vagas: http://t.co/tGXbogQ0Pu;Prepare-se com tranquilidade com os cursos online (formato de textos) e fóruns de dúvida do Ponto dos Concursos.;sigaopontodc;10216;Ponto dos Concursos;Brasília;;;;;
Irrelevante;Banco do Brasil;Banco;;Apodi;Rio Grande do Norte;Brasil;Masculino;4,13E+17;;Wed Dec 18 11:56:49 +0000 2013;web;0;0;Mais uma agência do #BancoDoBrasil foi arrombada no RN. Dessa vez foi em Carnaúba dos Dantas.;Policial Militar, estudante de Geografia na UFRN, sou corintiano e gosto de politica. Quer mais ?;GenivanSouza;626;Genivan Souza;Apodi;;;;;
Irrelevante;Banco do Brasil;Banco;Sim;;;Brasil;Não se aplica;4,14E+17;N;Thu Dec 19 23:30:01 +0000 2013;"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>";0;0;"Estudando para o #BancoDoBrasil?

Edital de abertura completo: http://t.co/QvRZFJoAGy
Traduzindo o edital:... http://t.co/4EGudzw9Ss";A maior e melhor escola preparatória para concursos públicos do país.;gran_cursos;7798;Gran Cursos;Brasil;;;;;
Irrelevante;Banco do Brasil;Banco;Sim;;;Brasil;Não se aplica;4,14E+17;false;Fri Dec 20 11:40:07 +0000 2013;"<a href=""http://www.scup.com.br"" rel=""nofollow"">Scup</a>";0;0;Crédito consignado completa 10 anos e atinge R$ 62 bi de carteira no BB. http://t.co/aRnGLo4uZT @BancodoBrasil;Canal com notícias em tempo real, prestação de serviços e convergência de conteúdos do Governo Federal.;portalbrasil;218615;Portal Brasil;Brasil;;;;;
Irrelevante;Banco do Brasil;Banco;Sim;;;Brasil;Não se aplica;4,14E+17;N;Fri Dec 20 23:25:01 +0000 2013;"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>";0;0;"Estudando para o #BancoDoBrasil? São 8.630 vagas p/ todo o Brasil.

Edital de abertura completo:... http://t.co/itQG06zZZ6";A maior e melhor escola preparatória para concursos públicos do país.;gran_cursos;7798;Gran Cursos;Brasil;;;;;
Irrelevante;Banco do Brasil;Banco;;Brasília;Distrito Federal;Brasil;Não se aplica;4,14E+17;;Sat Dec 21 13:03:25 +0000 2013;"<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>";0;0;Ahhh o verão... Tem quem ame, tem quem odeie, mas não tem jeito: hoje começa a estação mais quente do ano! ?;Seja bem-vindo ao perfil oficial do BB no Twitter. Conheça nossas regras de uso e aproveite este espaço: http://on.fb.me/172K2M8;BancodoBrasil;69249;Banco do Brasil;Brasília (DF), Brasil;;;;;
Irrelevante;Banco do Brasil;Banco;Sim;;;Brasil;Não se aplica;4,14E+17;N;Sat Dec 21 18:00:02 +0000 2013;"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>";0;0;"Estudando para o #BancoDoBrasil?

São 8.630 vagas para todo o Brasil!

Edital de abertura completo:... http://t.co/uqmRRVUucv";A maior e melhor escola preparatória para concursos públicos do país.;gran_cursos;7797;Gran Cursos;Brasil;;;;;
Irrelevante;Banco do Brasil;Banco;Sim;;;Brasil;Não se aplica;4,15E+17;N;Sat Dec 21 23:00:01 +0000 2013;"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>";0;0;"Estudando para o #BancoDoBrasil?

São 8.630 vagas para todo o Brasil!

Edital de abertura completo:... http://t.co/tU6KvL7nn4";A maior e melhor escola preparatória para concursos públicos do país.;gran_cursos;7797;Gran Cursos;Brasil;;;;;
Irrelevante;Banco do Brasil;Banco;Sim;;;Brasil;Não se aplica;4,15E+17;N;Sun Dec 22 16:30:03 +0000 2013;"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>";0;0;"Estudando para o #BancoDoBrasil?

São 8.630 vagas para todo o Brasil!

Edital de abertura completo:... http://t.co/Jxu5YBSBks";A maior e melhor escola preparatória para concursos públicos do país.;gran_cursos;7796;Gran Cursos;Brasil;;;;;
Irrelevante;Banco do Brasil;Banco;;;;;Feminino;4,15E+17;;Sun Dec 22 16:40:54 +0000 2013;web;0;0;#concurso #bancodobrasil me aguarde...;o amor é o que nos faz um...;arraislarissa;22;larissa arrais;;;;;;
Irrelevante;Banco do Brasil;Banco;Sim;Brasília;Distrito Federal;Brasil;Não se aplica;4,15E+17;false;Sun Dec 22 17:31:59 +0000 2013;web;0;0;#RaçaBrasil! As meninas do #handebol estão na frente por 19 a 17. @euvoumaislonge @BancodoBrasil @CBHb1 http://t.co/GQawvhZx6g;Perfil oficial do Ministério do Esporte. Nossa missão é desenvolver políticas públicas para garantir o acesso da população brasileira à prática desportiva.;minesporte;27159;MinistériodoEsporte;Brasília;;;;;
Irrelevante;Banco do Brasil;Banco;Sim;Brasília;Distrito Federal;Brasil;Não se aplica;4,15E+17;false;Sun Dec 22 17:46:28 +0000 2013;web;0;0;Brasil CAMPEÃO mundial de #handebol! Parabéns, meninas \o/ da @CBHb1. #RaçaBrasil @euvoumaislonge @BancodoBrasil http://t.co/D6sF7TqDEU;Perfil oficial do Ministério do Esporte. Nossa missão é desenvolver políticas públicas para garantir o acesso da população brasileira à prática desportiva.;minesporte;27161;MinistériodoEsporte;Brasília;;;;;
Irrelevante;Banco do Brasil;Banco;Sim;Brasília;Distrito Federal;Brasil;Não se aplica;4,15E+17;false;Sun Dec 22 17:58:07 +0000 2013;web;0;0;A vitória das meninas do #handebol tbm é de todos que acreditaram no esporte! @euvoumaislonge @BancodoBrasil @CBHb1. http://t.co/byfoVFNZPq;Perfil oficial do Ministério do Esporte. Nossa missão é desenvolver políticas públicas para garantir o acesso da população brasileira à prática desportiva.;minesporte;27172;MinistériodoEsporte;Brasília;;;;;
Irrelevante;Banco do Brasil;Banco;;São Paulo;São Paulo;Brasil;Masculino;4,15E+17;;Sun Dec 22 18:34:10 +0000 2013;web;0;0;Governo Federal apóia o Handebol Feminino do Brasil via #BancodoBrasil e #Correios. Valeu, @dilmabr;Socialista Democrático, corintiano, petista, lulista e brasileiro com muito orgulho!;Marcos_2014;1689;Marcos Doniseti;São Paulo-SP;;;;;
Irrelevante;Banco do Brasil;Banco;;;;;Masculino;4,15E+17;;Sun Dec 22 18:41:16 +0000 2013;web;0;0;Rt @Marcos_2014 Governo Federal apóia o Handebol Feminino do Brasil via #BancodoBrasil e #Correios. Valeu, @dilmabr Vc Brilha....;"Que se cumpra a Constituição, essa é uma de minhas lutas! Luto contra o golpe midiático.
Sonho:Brasil1ºMundo!!! Defensor ferrenho de Lula e Dilma!!!";turquim5;9277;turquim;Oiapoque ao Chuí;;;;;
Irrelevante;Banco do Brasil;Banco;;Barueri;São Paulo;Brasil;Masculino;4,15E+17;;Mon Dec 23 04:27:14 +0000 2013;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";0;0;Fiz minha inscrição para o #concurso do #bancodobrasil;Brasileiro, 24 anos, Pós-graduando MBA em Controladoria, formado em Gestão Comercial, aventureiro, solteiro, palmeirense, sonhador e desempregado.;juniorbarion;636;Junior Barion;Barueri - São Paulo - Brasil;BR;Brasil;Barueri, São Paulo;city;Barueri
Irrelevante;Banco do Brasil;Banco;Sim;;;Brasil;Não se aplica;4,15E+17;N;Mon Dec 23 15:35:01 +0000 2013;"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>";0;0;"Estudando para o #BancoDoBrasil?

São 8.630 vagas para todo o Brasil!

Edital de abertura completo:... http://t.co/T54WfLgXWg";A maior e melhor escola preparatória para concursos públicos do país.;gran_cursos;7798;Gran Cursos;Brasil;;;;;
