OPINIAO;EMPRESA;SERVIÇO;POSSIBLY_SENSITIVE_IS_CORRECT;LOCAL_CIDADE;LOCAL_ESTADO;LOCAL_PAÍS;SEXO_USUÁRIO;id_str;possibly_sensitive;created_at;source;retweet_count;favorite_count;tweet;user_description;user_screen_name;user_followers_count;user_name;user_location;place_country_code;place_country;place_full_name;place_place_type;place_name
Negativo;Banco do Brasil;Banco;;Cabo Frio;Rio de Janeiro;Brasil;Masculino;3,99E+17;false;Thu Nov 07 18:03:11 +0000 2013;"<a href=""http://store.ovi.com/content/256340"" rel=""nofollow"">Twitter for Nokia S40</a>";0;0;40 minutos na fila do @bancodobrasil @bb em Cabo Frio http://t.co/QgU5CGGpMy;;Zina64;50;Alzina Abreu;Cabo Frio - RJ;;;;;
Negativo;Banco do Brasil;Banco;;Itabira;Minas Gerais;Brasil;Masculino;4,00E+17;N;Mon Nov 11 12:18:26 +0000 2013;"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>";0;0;E o #BancoDoBrasil continua lindo! Primeiro tiram os caixas rápidos pela cidade afora, e agora nem os… http://t.co/lTuLLC9y44;Caio Moneque Heringer Motta, 20 anos, cristão, universitário, apaixonado por música :);CaioHeringer;375;Caio Heringer ?;Itabira - MG;BR;Brasil;Itabira, Minas Gerais;city;Itabira
Negativo;Banco do Brasil;Banco;;Blumenau;Santa Catarina;Brasil;Masculino;4,00E+17;;Tue Nov 12 01:20:26 +0000 2013;web;0;0;Banco do Brasil estigmatizando jardineiro como um coitado que não tem conta em banco #BB #Bancodobrasil;Jornalista e marceneiro;carlos_tonet;2640;Carlos Tonet;Blumenau;;;;;
Negativo;Banco do Brasil;Banco;;;;;Masculino;4,01E+17;;Wed Nov 13 14:07:32 +0000 2013;web;0;0;Se você precisar de ligar diretamente para o #BANCODOBRASIL e do #ITAÚ de Casimiro de Abreu, não perca tempo. NINGUÉM ATENDE!;Publicitário na Prefeitura de Casimiro de Abreu - RJ. Sócio da @BeginsPublicida, minha menina dos olhos! Cantor. http://www.facebook.com/beginspublicidade;andersonsilva_3;491;Anderson Silva;;;;;;
Negativo;Banco do Brasil;Banco;;Belo Horizonte;Minas Gerais;Brasil;Masculino;4,02E+17;;Sat Nov 16 01:28:09 +0000 2013;web;0;0;Eu sou um irresponsável, o maldito do banco #ibi #bradesco #BANCODOBRASIL bando do brasil é o pior de todos, bom pra todos é o caralho;Um jornalista com complexo de estudante, e vice-versa.;Welbert_Riddle;1488;Welbert Dias;Belo Horizonte;;;;;
Negativo;Banco do Brasil;Banco;;Recife;Pernambuco;Brasil;Masculino;4,02E+17;;Mon Nov 18 13:51:34 +0000 2013;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";0;0;Gente essa fila do banco é um crime contra minha paciência #BancodoBrasil;Filho de Deus - Cristão - Presbiteriano - Futuro jornalista - Narniano - Recifense - Cinéfilo - Twitteiro - One Direction - Gleek - TVD - Instagram: @lucaswild;lucaswild;591;Lucas Wild;Recife - Pernambuco - Brasil;;;;;
Negativo;Banco do Brasil;Banco;;Brasília;Distrito Federal;Brasil;Feminino;4,02E+17;;Mon Nov 18 17:37:01 +0000 2013;web;0;0;Só queria agradecer ao #BancodoBrasil por mais uma vez arruinar todo o sistema do meu computador com seu suposto programa de segurança!;Waging wars to shake the poet and the beat...;naiara_feitosa;140;Naiara Feitosa;Brasília, DF;;;;;
Negativo;Banco do Brasil;Banco;;;;Brasil;Masculino;4,03E+17;;Tue Nov 19 13:38:17 +0000 2013;"<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>";0;0;Parabéns, @BancodoBrasil! Estamos completando 1 mês do lançamento do OS X Mavericks e seu internet banking ainda não funciona no Safari.;Founder and editor-in-chief, @MacMagazine;rfischmann;4384;Rafael Fischmann;Brazil;;;;;
Negativo;Banco do Brasil;Banco;;Santo André;São Paulo;Brasil;Não se aplica;4,03E+17;;Wed Nov 20 20:28:27 +0000 2013;"<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>";0;0;E o @BancodoBrasil que pelo segundo mês seguido suga todo o dinheiro que cai na conta da @vaansfreire sem nenhuma explicação?! Que BELEZA!;"Apenas um blog que fala de religião!

Contato: ricardo@iq.com.br";futirinhas;20967;Deuses do futebol;Santo André - SP;;;;;
Negativo;Banco do Brasil;Banco;;;Bahia;Brasil;Masculino;4,04E+17;N;Fri Nov 22 16:08:56 +0000 2013;"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>";0;0;Aiaiai espera chata. #bancodobrasil #boatarde  #daimepacienciasenhor @ Banco do Brasil http://t.co/iYiwbLFvTJ;Eu nunca fui daqueles que fazem sentido...;fuckingdude_;1101;Francis Muniz ;Bahia;;;;;
Negativo;Banco do Brasil;Banco;;;Bahia;Brasil;Masculino;4,04E+17;N;Fri Nov 22 16:08:58 +0000 2013;"<a href=""http://www.tumblr.com/"" rel=""nofollow"">Tumblr</a>";0;0;Photo: Aiaiai espera chata. #bancodobrasil #boatarde #daimepacienciasenhor (em Banco do Brasil) http://t.co/cRobwtMitC;Eu nunca fui daqueles que fazem sentido...;fuckingdude_;1101;Francis Muniz ;Bahia;;;;;
Negativo;Banco do Brasil;Banco;;Jundiaí;São Paulo;Brasil;Masculino;4,06E+17;;Fri Nov 29 16:45:45 +0000 2013;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";0;0;Meu odeio fila de banco e o #BancodoBrasil não ajuda :/;Formado em marketing pela Anhembi, tem uma excelente desenvoltura em projetos de festas e eventos socio culturais.Possui tb uma equipe de promoters qualificada.;rennatuster;8111;natOo;Jundiaí / SP;BR;Brasil;Jundiaí, São Paulo;city;Jundiaí
Negativo;Banco do Brasil;Banco;;Porto Alegre;Rio Grande do Sul;Brasil;Masculino;4,07E+17;;Mon Dec 02 00:33:08 +0000 2013;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";0;0;Piada esse banco @BB não dá saldo depois das 22h.;"Administrador de Empresas. Especialista em Gestão Pública
Conselheiro Colorado. Apoiamos o Gravaêh!";fabioourique;302;Fábio Ourique;PORTO ALEGRE RS;;;;;
Negativo;Banco do Brasil;Banco;;Natal;Rio Grande do Norte;Brasil;Masculino;4,08E+17;;Mon Dec 02 14:11:24 +0000 2013;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";0;0;Quer desejar um mal a alguém? Mande ela ir resolver alguma coisa no #BancodoBrasil;Bar com 6 anos de existência (desde 2007), localizado no Estádio Maria Lamas Farache - Frasqueirão - ABC F.C;bardobebeto;590;Bebeto;Brasil;BR;Brasil;Natal, Rio Grande do Norte;city;Natal
Negativo;Banco do Brasil;Banco;;Guarapari;Espírito Santo;Brasil;Masculino;4,08E+17;;Mon Dec 02 14:15:50 +0000 2013;"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>";0;0;Só queria pagar um misero boleto. Só 1. Mas não, tinha q bixar esse app do @BancodoBrasil logo hj.;"O @Bobolhando ainda vive. Acredite.
Contato: falecom@rogeriolima.org";oRogerioLima;9327;Rogério Bobolhando;Guarapari - ES;;;;;
Negativo;Banco do Brasil;Banco;;;;;Masculino;4,08E+17;false;Tue Dec 03 15:56:55 +0000 2013;"<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>";0;0;O @BancoDoBrasil tb não deixa as pessoas me pagarem + que R$ 500 por dia! Gente do céu.. Q banco é esse?!?!?!?!?! http://t.co/nc8cWHeVIT;Tô aqui pra me divertir e não pra fazer amigos. Se o que eu falo te ofende, você que se foda. Simples assim.;GordoGeek;42712;GordoGeek;;;;;;
Negativo;Banco do Brasil;Banco;;Sumará;São Paulo;Brasil;Feminino;4,08E+17;;Tue Dec 03 17:56:57 +0000 2013;"<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>";0;0;Aff como eu odeio atendente burra #bancodobrasil;;flaviacordioli;113;Flávia Cordioli;Sumaré/SP;;;;;
Negativo;Banco do Brasil;Atendimento;;;São Paulo;Brasil;Masculino;4,08E+17;;Wed Dec 04 15:08:03 +0000 2013;"<a href=""http://sites.google.com/site/yorufukurou/"" rel=""nofollow"">YoruFukurou</a>";0;0;mandei meus dados pro @BancodoBrasil, liguei de novo na agência, e ninguém me passa uma informação. Alguém me recomenda um banco bacana?;wordpress & b2evolution expert, programador, sysadmin, blogueiro e muito mais. Comediante geek e pirata semiprofissional;graveheart;26994;GraveHeart;São Paulo;;;;;
Negativo;Banco do Brasil;Aplicativo;;Bauru;São Paulo;Brasil;Masculino;4,08E+17;;Wed Dec 04 17:19:41 +0000 2013;"<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>";0;0;eu só queria usar o #bancodobrasil no #MacBook só isso! :(;Fotografo porque acredito... | http://www.casalume.com.br;wrolivato;709;Wilian Olivato;Bauru, SP;;;;;
Negativo;Banco do Brasil;;;;;;Masculino;4,08E+17;false;Wed Dec 04 22:58:07 +0000 2013;"<a href=""https://play.google.com/store/apps/details?id=com.dwdesign.tweetings&hl=en"" rel=""nofollow"">Tweetings for Android</a>";0;0;Tá difícil do @BancoDoBrasil deixar eu mexer no MEU dinheito! http://t.co/mOnwUvt0FR;Tô aqui pra me divertir e não pra fazer amigos. Se o que eu falo te ofende, você que se foda. Simples assim.;GordoGeek;42765;GordoGeek;;;;;;
Negativo;Banco do Brasil;Saque;;;;;Masculino;4,08E+17;false;Wed Dec 04 23:14:57 +0000 2013;"<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>";0;0;Gente: @BancoDoBrasil NÃO deixa vc sacar + q R$ 1.400/ dia ou R$ 12.000/ mês do SEU dinheiro! É meu bco ou minha mãe? http://t.co/2RmK2j3acu;Tô aqui pra me divertir e não pra fazer amigos. Se o que eu falo te ofende, você que se foda. Simples assim.;GordoGeek;42764;GordoGeek;;;;;;
Negativo;Banco do Brasil;;;;;;Masculino;4,08E+17;;Wed Dec 04 23:30:31 +0000 2013;"<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>";0;0;O @BancoDoBrasil só deixa pagar R$ 1.000 de IPVA. Que carro tem R$ 1.000 de IPVA? Brasília 94?;Tô aqui pra me divertir e não pra fazer amigos. Se o que eu falo te ofende, você que se foda. Simples assim.;GordoGeek;42763;GordoGeek;;;;;;
Negativo;Banco do Brasil;;;;;;Feminino;4,09E+17;;Thu Dec 05 17:17:24 +0000 2013;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";0;0;#BancodoBrasil,  incompetência define!;Sendo errante desde 1996!;ilannaTeobaldo;210;Ilanna T. Freire;;;;;;
Negativo;Banco do Brasil;;;Ilhéus;Bahia;Brasil;Feminino;4,09E+17;;Fri Dec 06 01:47:48 +0000 2013;web;0;0;e se o @bancodobrasil nao resolver, processo DE NOVO.;;sanesteves;218;sandy esteves;Ilhéus - BA, Brasil;BR;Brasil;Ilhéus, Bahia;city;Ilhéus
Negativo;Banco do Brasil;Site;;;São Paulo;Brasil;Feminino;4,09E+17;;Fri Dec 06 13:26:54 +0000 2013;"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>";0;0;Eu tenho uma pro Santander. #fail RT @andrecarlucci: Ter uma máquina virtual no seu note só pra acessar o #BancoDoBrasil. Isso é 2013.;CRO na Lambda3, programador, agilista, 100% de entrega em projetos, pai, escalador, ciclista;giovannibassi;3864;Giovanni Bassi;São Paulo, Brazil;;;;;
Negativo;Banco do Brasil;Aplicativo;;;Paraíba;Brasil;Masculino;4,10E+17;N;Mon Dec 09 22:15:21 +0000 2013;"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>";0;0;Atenção galera o APP do #BancoDoBrasil #Bb está bugado! Tento acessar minha conta porém acesso outras contas... http://t.co/mmOlGYRuzV;Paraibano, Pós Graduando em Comunicação Digital e Graduando em Design. Moderador do design.br e colunista do Espaco.com/design, Considera-se um eterno aprendiz.;natanbatistajp;1096;Natan Batista;Paraíba;;;;;
Negativo;Banco do Brasil;Aplicativo;;;Paraíba;Brasil;Masculino;4,10E+17;;Mon Dec 09 22:31:38 +0000 2013;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";0;0;Alguém pode explicar o que está havendo com o App para smartphone do @BancodoBrasil ? Acessei mais de 5 contas diferentes! #Bb #BbFail;Paraibano, Pós Graduando em Comunicação Digital e Graduando em Design. Moderador do design.br e colunista do Espaco.com/design, Considera-se um eterno aprendiz.;natanbatistajp;1096;Natan Batista;Paraíba;;;;;
Negativo;Banco do Brasil;Aplicativo;;Natal;Rio Grande do Norte;Brasil;Feminino;4,10E+17;;Mon Dec 09 22:33:17 +0000 2013;"<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>";0;0;App do #BancodoBrasil ta maluco, já acessou 7 contas sem ser a minha, deu acesso a extratos completos e dados pessoais. Que bacana BB!!;Gaúcha, mãe, empresária (piscinas e food trucks). Natal/RN.;PriscilaMuller;1211;Priscila Müller;ÜT: -5.832656,-35.212788;;;;;
Negativo;Banco do Brasil;Aplicativo;;Salvador;Bahia;Brasil;Masculino;4,10E+17;false;Mon Dec 09 22:43:33 +0000 2013;"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>";0;0;Bug bizarro no app do @BB Banco do Brasil. Após atualização, entrava em minha conta, mas acessava o conteúdo de... http://t.co/A79IAWH4L1;Ele é redator, ele é vendedor e passa o dia jogando merda no ventilador.;tonycoutinho;184;Tony Coutinho;Salvador, Ba;;;;;
Negativo;Banco do Brasil;Aplicativo;;Salvador;Bahia;Brasil;Masculino;4,10E+17;;Mon Dec 09 22:52:39 +0000 2013;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";0;0;Bug bizarro após atualizar o app do @bb @bancodobrasil vendo contas de outros clientes;Ele é redator, ele é vendedor e passa o dia jogando merda no ventilador.;tonycoutinho;184;Tony Coutinho;Salvador, Ba;;;;;
Negativo;Banco do Brasil;Aplicativo;;;;;Feminino;4,10E+17;;Mon Dec 09 22:54:19 +0000 2013;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";0;0;Cabeças vão rolar do dev mobile do @BancodoBrasil...;;NadiaBcG;195;Nádia B. Gandini;;;;;;
Negativo;Banco do Brasil;Aplicativo;;;;;Feminino;4,10E+17;;Mon Dec 09 23:00:07 +0000 2013;"<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>";0;0;Alô, @BancodoBrasil! O app de vocês para Android tá muito louco! Entrei na minha conta e vi o extrato de OUTRO CLIENTE! O.o;"Nunca sei o que escrever na bio.
http://sempickles.com/maionese | http://gordelicias.biz";sempickles;1348;Raquel Arellano;;;;;;
Negativo;Banco do Brasil;Aplicativo;;;;;Masculino;4,10E+17;;Mon Dec 09 23:07:37 +0000 2013;web;0;0;Se o @BancodoBrasil for sério, toda a diretoria deverá ser demitida ainda hoje! Onde se viu vazar sigilo bancário dos correntistas?!;Enochato e analista da alma humana.;gustavorocha;3107;Gustavo Rocha;;;;;;
Negativo;Banco do Brasil;Aplicativo;;;;;Não se aplica;4,10E+17;N;Tue Dec 10 01:11:21 +0000 2013;"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>";0;0;Falha grave é descoberta no aplicativo do #BancodoBrasil para Android e iOS. http://t.co/hSSMv59so5 http://t.co/h4BMWLzzX9;Site de dicas e tutoriais de telefonia móvel desenvolvido por verdadeiros Xperts no assunto;mobilexpert;1698;Mobile Xpert;;;;;;
Negativo;Banco do Brasil;Aplicativo;;;;;Não se aplica;4,10E+17;N;Tue Dec 10 01:11:28 +0000 2013;"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>";0;0;Falha grave é descoberta no aplicativo do #BancodoBrasil para Android e iOS. http://t.co/L3KzXMFHT9 http://t.co/Y05L0VHvPE;Blog atualizado diáriamente com notícias, reviews, tutoriais, dicas e aplicativos para você ficar por dentro de tudo o que acontece no mundo Android!;DiariodoAndroid;45733;Diário do Android;;;;;;
Negativo;Banco do Brasil;Aplicativo;;São Paulo;São Paulo;Brasil;Feminino;4,10E+17;N;Tue Dec 10 01:18:41 +0000 2013;"<a href=""http://www.myplume.com/"" rel=""nofollow"">Plume for Android</a>";0;0;Que isso, @BancodoBrasil?! RT @DiariodoAndroid Falha grave descoberta no aplicativo do #BancodoBrasil p/Android/iOS http://t.co/MVZmE4uhEl;Professora, Ilustradora. Basicamente isso.;SilMarq;1478;Silvana Marques;São Paulo, SP, Brasil;;;;;
Negativo;Banco do Brasil;Aplicativo;;Brasília;Distrito Federal;Brasil;Masculino;4,10E+17;N;Tue Dec 10 03:32:10 +0000 2013;"<a href=""http://manageflitter.com"" rel=""nofollow"">ManageFlitter</a>";0;0;Falha grave é descoberta no aplicativo do #BancodoBrasil para Android e iOS. http://t.co/cnOT4D1GOq https://t.co/T0nmqh1GYW;"Um brasileiro que gosta muito de internet, design, música, tecnologia e pessoas.
Fique à vontade e sinta-se em casa.";juniorpaz;433;Junior Paz;Brasília, DF;;;;;
Negativo;Banco do Brasil;Aplicativo;;Porto Alegre;Rio Grande do Sul;Brasil;Não se aplica;4,10E+17;false;Tue Dec 10 11:49:34 +0000 2013;web;0;0;Parece um app, mas é uma caixinha de surpresas. @BancodoBrasil mostrou dados privados em mega falha: http://t.co/jshD85ilMd;O twitter do Baguete é atualizado por Maurício Renner  e Leandro Souza.;baguete;9249;Baguete;Porto Alegre;;;;;
Negativo;Banco do Brasil;Site;;;;;Feminino;4,10E+17;;Tue Dec 10 13:22:43 +0000 2013;"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>";0;0;Já instalei Java, já instalei módulo de segurança, já instalei o satanás de cueca mas não consigo entrar no site do @BancoDoBrasil!!!;I'm not real. I'm theater. E falo verdades no http://sorvenxaqueca.tumblr.com | Contato: pattysorveta@gmail.com;Sorveta;7503;Veveta™;Fantástico Mundo de Veveta;;;;;
Negativo;Banco do Brasil;Aplicativo;;;São Paulo;Brasil;Masculino;4,10E+17;N;Tue Dec 10 17:58:25 +0000 2013;"<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>";0;0;Falha gravíssima no #sistema do #BancoDoBrasil expõe dados pessoais e bancários de correntistas.. http://t.co/xOFwINGBKL #BB via @fabionader;Planner / Social Media / Pianista amador. Apaixonado pela @quelgarcia1, #Jazz e #Tango.;mjr_jr;13044;mjr_jr;São Paulo;;;;;
Negativo;Banco do Brasil;;;Mossoró;Rio Grande do Norte;Brasil;Masculino;4,10E+17;;Tue Dec 10 18:06:26 +0000 2013;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";0;0;Alô ouvidoria @BancodoBrasil até qdo teremos esse péssimo serviço prestado aos Mossoroenses? Favor respeitar seus clientes.;;GenivanVale;5295;Genivan Vale;ÜT: -5.1659624,-37.3513308;BR;Brasil;Mossoró, Rio Grande do Norte;city;Mossoró
Negativo;Banco do Brasil;Aplicativo;;;São Paulo;Brasil;Feminino;4,11E+17;;Wed Dec 11 12:20:28 +0000 2013;"<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>";0;0;O @BancodoBrasil deu alguma satisfação sobre o absurdo de mostrar o extrato de outras pessoas p/usuários iOS ou vai fingir q não houve nada?;"Designer, blogger e nerd nas horas vagas. ;-)";larissaherbst;5440;Larissa Herbst;São Paulo;;;;;
Negativo;Banco do Brasil;;;Governador Valadares;Minas Gerais;Brasil;Masculino;4,11E+17;;Wed Dec 11 15:58:24 +0000 2013;"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>";0;0;#bancodobrasil fdp. Paguei minha multa já faz tempo e olho no site ta como não paga.;;luanvasc;212;Luan Vasconcellos;Governador Valadares, MG;;;;;
Negativo;Banco do Brasil;Aplicativo;;;;Brasil;Feminino;4,11E+17;;Wed Dec 11 16:56:25 +0000 2013;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";0;0;#bancodobrasil me impressionando a cada dia: abrem extratos aleatorios no app pra mobile e dizem q agr ta td bem e q nao foi serio!;5, 6, 7, 8 . Bailarina de dia . Sereia à noite | Musicista visual . Realizando sonhos . Agrego valor ao camarote . Contato: evelinban@gmail.com;garotapopneon;1412;Ruiva ?;Brasil;;;;;
Negativo;Banco do Brasil;;;Araguari;Minas Gerais;Brasil;Masculino;4,12E+17;;Sun Dec 15 11:16:04 +0000 2013;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";0;0;Nada funciona neste #BancodoBrasil hj e empresa boa meu Deus!;Servo de Deus, formado em edição de video pela Pinacle Home e apaixonado pela minha futura esposa @anapaulaliimaa http://www.facebook.com/joh.rezende;johrezende;157;Joh Rezende ?;Araguari MG Brasil;;;;;
Negativo;Banco do Brasil;;;;Rio de Janeiro;Brasil;Masculino;4,13E+17;;Mon Dec 16 13:55:52 +0000 2013;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";0;0;@bb sumiu com um depósito de 1900$. Vamos lá brigar com o gerente :/;Um protótipo de programador, metido a empreendedor que se faz de empresário!;humberto22;173;Humberto Rodrigues;Rio de Janeiro;BR;Brasil;Rio de Janeiro, Rio de Janeiro;city;Rio de Janeiro
Negativo;Banco do Brasil;Atendimento;;;Pernambuco;Brasil;Não se aplica;4,13E+17;;Mon Dec 16 14:20:54 +0000 2013;"<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>";0;0;Mais de 2 horas esperando ser chamado e pelo jeito vão mais 2 horas! #BancoDoBrasil como eu te amo! #SQN ao cubo!;Não sou empresa, sou um profissional de #Marketing, criativo e apaixonado por #Teatro e #EaD. #VejaDica é minha forma de compartilhar o que acho interessante!;mktcriativo;1272;mktcriativo;Litoral Sul / PE;;;;;
Negativo;Banco do Brasil;;;;Pernambuco;Brasil;Não se aplica;4,13E+17;;Mon Dec 16 14:22:18 +0000 2013;"<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>";0;0;Como é que alguém em sã consciência escolhe esse banco? Estou aqui mais do que obrigado! É a cara do Brasil do Descaso! #BancoDoBrasil #Fail;Não sou empresa, sou um profissional de #Marketing, criativo e apaixonado por #Teatro e #EaD. #VejaDica é minha forma de compartilhar o que acho interessante!;mktcriativo;1272;mktcriativo;Litoral Sul / PE;;;;;
